Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
249.00909543037415	0	-176.92896	-9.4538765	63.125103	-43.510685	-345.93015	20.0	0.0	1100	10100	-165.5049	-8.985536
487.792724609375	1	-162.97818	-8.790192	64.362175	-36.811733	-348.10535	20.0	0.0	1100	20200	-159.22069	-8.911171
712.994592666626	2	-170.00519	-9.10264	62.719536	-30.127106	-403.66104	20.0	0.0	1100	30300	-198.30997	-10.636498
937.6376039981842	3	-170.48715	-9.095025	61.53466	-34.024822	-317.60416	20.0	0.0	1100	40400	-168.23479	-9.042085
1162.4573919773102	4	-167.52553	-9.0157995	67.88669	-42.47675	-345.5822	20.0	0.0	1100	50500	-170.81244	-9.094253
1387.2305471897125	5	-155.00693	-7.943434	59.77534	-29.928389	-345.73022	20.0	0.0	1100	60600	-193.232	-10.474199
1612.279039144516	6	-161.94597	-8.325468	71.52371	-33.126472	-361.30194	20.0	0.0	1100	70700	-180.41823	-9.472408
1837.3805000782013	7	-154.19093	-7.841754	62.78848	-26.473412	-349.1467	20.0	0.0	1100	80800	-118.767944	-5.9501147
2061.9385662078857	8	-155.84883	-7.9453235	65.93026	-36.195473	-334.95648	20.0	0.0	1100	90900	-173.16747	-8.354541
2286.202810049057	9	-160.29097	-8.103783	66.81568	-31.808632	-399.97202	20.0	0.0	1100	101000	-165.0305	-8.3006735
2511.5156350135803	10	-148.18323	-7.3758836	67.015434	-24.285421	-343.16943	20.0	0.0	1100	111100	-162.85497	-8.112123
2736.4383153915405	11	-149.07257	-7.320857	61.236053	-19.673351	-348.68784	20.0	0.0	1100	121200	-170.80731	-8.097356
2961.2898976802826	12	-159.85841	-7.8833876	71.52004	-18.795261	-408.78638	20.0	0.0	1100	131300	-127.98011	-6.3106694
3186.3893864154816	13	-143.59984	-6.9205127	63.874554	-22.503517	-369.08517	20.0	0.0	1100	141400	-177.35863	-8.582138
3411.2777314186096	14	-149.38051	-7.180438	63.74803	-17.808521	-362.59985	20.0	0.0	1100	151500	-169.12257	-8.446459
3636.603195667267	15	-141.05296	-6.5940638	69.38046	-22.649815	-355.79102	20.0	0.0	1100	161600	-142.90749	-6.841186
3861.73952293396	16	-133.31718	-6.1894827	68.514694	-20.670536	-390.58093	20.0	0.0	1100	171700	-164.06827	-7.689195
4086.9599797725677	17	-156.55055	-7.123736	66.94232	-24.72959	-354.31323	20.0	0.0	1100	181800	-135.99628	-5.5729327
4312.190402746201	18	-149.58206	-6.966699	70.31991	-18.600275	-413.216	20.0	0.0	1100	191900	-114.647415	-4.9989734
4537.534146785736	19	-150.87115	-6.80826	69.38771	-21.833069	-367.3178	20.0	0.0	1100	202000	-134.31024	-6.412752
4762.763949632645	20	-145.90355	-6.3320465	69.118614	-21.281506	-387.83887	20.0	0.0	1100	212100	-167.30087	-7.493368
4988.17645406723	21	-134.73207	-5.829736	62.852634	-20.37715	-344.29086	20.0	0.0	1100	222200	-177.03441	-7.9330897
5213.511075258255	22	-132.58806	-5.761707	63.941425	-22.127357	-363.05432	20.0	0.0	1100	232300	-137.14046	-5.0201955
5438.97461438179	23	-135.45087	-5.585083	68.377304	-18.498049	-365.88095	20.0	0.0	1100	242400	-163.46698	-6.915625
