Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
17.369028568267822	0	-167.09044	-9.316105	64.931046	-34.898823	-362.02115	20.0	0.0	1008	10017	-150.50587	-7.606562
32.280147314071655	1	-170.72313	-9.323289	63.345566	-38.28315	-365.7083	20.0	0.0	1008	20034	-160.39116	-8.592306
46.231154441833496	2	-169.66885	-9.243097	67.02995	-28.626493	-409.15225	20.0	0.0	1008	30051	-160.9072	-8.818492
60.27236795425415	3	-166.48367	-8.940987	65.1651	-29.337856	-347.09137	20.0	0.0	1008	40068	-154.40297	-8.434543
74.28241181373596	4	-162.02975	-8.491345	64.78927	-27.45819	-381.5007	20.0	0.0	1008	50085	-168.3492	-8.601795
88.25713992118835	5	-161.45851	-8.383152	63.417465	-28.392288	-347.93805	20.0	0.0	1008	60102	-163.16588	-8.317172
102.25314855575562	6	-163.9559	-8.667852	64.78	-35.04617	-348.01984	20.0	0.0	1008	70119	-153.1714	-7.8506055
116.20659017562866	7	-157.70503	-8.153849	63.815216	-30.471016	-336.77972	20.0	0.0	1008	80136	-154.05977	-7.7703457
130.17726063728333	8	-158.00742	-8.250686	67.54519	-17.012476	-355.23996	20.0	0.0	1008	90153	-174.82182	-8.757682
144.15829014778137	9	-159.3442	-8.118094	65.15569	-19.36118	-392.71973	20.0	0.0	1008	100170	-163.8799	-8.417471
158.2507164478302	10	-159.8916	-8.115027	68.36304	-22.78185	-347.6208	20.0	0.0	1008	110187	-142.94038	-7.2398834
172.26169157028198	11	-161.19974	-8.039558	68.0104	-22.28857	-361.7152	20.0	0.0	1008	120204	-145.70555	-7.4370003
186.31571531295776	12	-157.13992	-7.820099	68.05878	-20.491222	-434.20276	20.0	0.0	1008	130221	-160.40324	-8.007805
200.3933231830597	13	-154.483	-7.7081213	65.23911	-19.632244	-370.72516	20.0	0.0	1008	140238	-148.16412	-7.285006
214.3641700744629	14	-157.67809	-7.782437	68.44535	-21.29246	-341.409	20.0	0.0	1008	150255	-156.83916	-7.874039
228.4464979171753	15	-159.38803	-7.819888	65.10313	-23.96756	-384.55038	20.0	0.0	1008	160272	-162.68811	-8.536651
242.5439419746399	16	-154.39183	-7.741334	69.07224	-22.675125	-377.48157	20.0	0.0	1008	170289	-147.93358	-6.6916046
256.6131353378296	17	-158.4675	-7.7360334	70.786285	-17.653748	-370.1473	20.0	0.0	1008	180306	-158.45746	-7.463301
270.6006233692169	18	-152.54962	-7.465089	70.668884	-14.158083	-413.3163	20.0	0.0	1008	190323	-152.94719	-7.345095
284.65786719322205	19	-159.67928	-7.741802	71.5435	-20.979357	-396.5943	20.0	0.0	1008	200340	-140.27742	-6.9155407
298.81085681915283	20	-158.98349	-7.8102946	71.08844	-22.266264	-398.6397	20.0	0.0	1008	210357	-169.08289	-8.430481
312.8298327922821	21	-157.07819	-7.7449527	74.1291	-19.827381	-389.6012	20.0	0.0	1008	220374	-169.10374	-8.067327
327.3579080104828	22	-157.33888	-7.5927663	76.499176	-16.071745	-448.674	20.0	0.0	1008	230391	-144.58632	-6.8843193
341.47622203826904	23	-155.22873	-7.4632573	72.71458	-15.2463455	-419.18567	20.0	0.0	1008	240408	-149.83766	-7.17725
355.530490398407	24	-154.94012	-7.394942	75.500786	-23.234531	-446.15533	20.0	0.0	1008	250425	-130.73434	-5.7739015
369.4240520000458	25	-152.05211	-7.204607	80.20587	-23.897943	-441.08307	20.0	0.0	1008	260442	-149.24718	-6.868089
383.45620226860046	26	-151.8117	-7.2144895	77.18892	-13.837018	-447.95343	20.0	0.0	1008	270459	-157.14653	-7.2808576
397.4285018444061	27	-154.27559	-7.322926	75.21297	-27.797483	-458.63998	20.0	0.0	1008	280476	-141.57649	-6.8183064
411.54951786994934	28	-152.6381	-7.102747	76.14306	-14.052707	-463.96075	20.0	0.0	1008	290493	-162.11066	-7.496782
425.5722768306732	29	-150.82797	-7.2020574	76.46129	-18.85991	-489.3615	20.0	0.0	1008	300510	-162.5439	-8.2094965
439.5827624797821	30	-153.14735	-7.1331496	80.74452	-14.23238	-501.91852	20.0	0.0	1008	310527	-173.76231	-8.419724
453.54101610183716	31	-150.73842	-7.1328387	78.04292	-14.173239	-489.98358	20.0	0.0	1008	320544	-147.98003	-6.989618
467.5507752895355	32	-158.08241	-7.3952303	83.253914	-19.237352	-515.7521	20.0	0.0	1008	330561	-154.44177	-7.629809
481.68016028404236	33	-155.41293	-7.330789	84.86136	-16.309582	-557.4152	20.0	0.0	1008	340578	-150.78273	-6.6113167
495.89061999320984	34	-155.12611	-7.3933444	87.083755	-16.688509	-479.40027	20.0	0.0	1008	350595	-163.45753	-7.6680417
509.8037312030792	35	-153.00452	-7.1067653	85.86297	-15.735852	-544.859	20.0	0.0	1008	360612	-174.76587	-8.088866
523.7110397815704	36	-154.97691	-7.265718	89.609146	-9.55924	-490.66412	20.0	0.0	1008	370629	-148.80896	-6.8109775
537.7802171707153	37	-155.48216	-7.31275	91.18847	-17.859299	-685.35815	20.0	0.0	1008	380646	-155.93721	-6.763202
551.7132380008698	38	-156.4227	-7.4147015	89.17621	-18.376034	-711.0548	20.0	0.0	1008	390663	-166.35648	-8.096904
565.6163365840912	39	-160.7014	-7.5250926	91.56288	-15.640447	-709.58185	20.0	0.0	1008	400680	-161.02524	-7.829956
579.674177646637	40	-157.89064	-7.5450835	103.893394	-16.113182	-1123.1766	20.0	0.0	1008	410697	-168.48006	-7.685066
593.6120128631592	41	-149.80005	-6.981408	88.76295	-14.266945	-637.0692	20.0	0.0	1008	420714	-146.20824	-6.709044
607.5557837486267	42	-157.84224	-7.2293653	101.905136	-17.848461	-710.63916	20.0	0.0	1008	430731	-170.6833	-7.7903104
621.632465839386	43	-162.36478	-7.5968823	106.52774	-12.829941	-595.827	20.0	0.0	1008	440748	-148.09145	-7.126924
635.6736962795258	44	-161.64792	-7.5606585	96.682846	-18.264797	-574.10706	20.0	0.0	1008	450765	-179.25285	-8.836442
649.6221723556519	45	-158.96564	-7.4175196	111.89635	-19.50738	-1069.7695	20.0	0.0	1008	460782	-156.22363	-7.087754
663.6236026287079	46	-161.65523	-7.5007753	98.9837	-13.205522	-648.66406	19.9832285115304	0.36591067889763396	1008	470799	-152.0519	-6.810215
677.8088943958282	47	-161.74152	-7.5228	98.845764	-23.944437	-641.62646	20.0	0.0	1008	480816	-164.3903	-8.224381
691.7300186157227	48	-162.11334	-7.4793806	109.11802	-16.683916	-867.27673	20.0	0.0	1008	490833	-163.13708	-7.706796
705.6005158424377	49	-156.57603	-7.441332	102.837234	-10.909178	-582.5693	20.0	0.0	1008	500850	-168.69627	-8.45524
719.6086871623993	50	-163.56561	-7.434737	110.25395	-15.472578	-709.6242	20.0	0.0	1008	510867	-206.42937	-9.739285
733.6095395088196	51	-158.88135	-7.242698	106.832794	-17.992996	-616.47125	20.0	0.0	1008	520884	-189.2632	-8.48561
747.409574508667	52	-171.30167	-8.179655	122.03041	-10.121832	-887.8927	20.0	0.0	1008	530901	-151.92026	-7.4164467
761.524215221405	53	-175.68541	-8.207787	142.21777	-24.80183	-1288.4933	20.0	0.0	1008	540918	-173.87596	-8.005825
775.5806474685669	54	-160.76991	-7.5543737	108.02779	-13.032057	-952.8877	20.0	0.0	1008	550935	-185.07414	-8.7947035
789.4388761520386	55	-172.82138	-7.6981735	119.79132	-15.632693	-914.9267	20.0	0.0	1008	560952	-196.41734	-8.975655
803.3912284374237	56	-180.54564	-9.088779	150.8906	-18.878716	-1708.3594	20.0	0.0	1008	570969	-203.10762	-9.052089
817.5012848377228	57	-183.45024	-8.715249	141.42818	-17.930157	-1428.7808	20.0	0.0	1008	580986	-192.16057	-10.091826
831.5678889751434	58	-173.18361	-7.9506464	115.836296	-19.615627	-769.48987	20.0	0.0	1008	591003	-181.63008	-8.222894
