Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
2.3261020183563232	0	-0.4286022	0.087410815	-0.25177664	-0.6315052	21.0	0.0	-0.020409629	-0.020409629	-0.018351446734331266	-0.018351446734331266	1008	1008
3.336909294128418	1	-0.40657583	0.08666255	-0.22348067	-0.6892742	21.0	0.0	-0.019360753	-0.019360753	-0.017798277458076148	-0.017798277458076148	1008	2016
3.986029624938965	2	-0.4255329	0.097435914	-0.18883258	-0.69618255	21.0	0.0	-0.02026347	-0.02026347	-0.018572466434736853	-0.018572466434736853	1008	3024
4.638449430465698	3	-0.4260436	0.08174769	-0.24571255	-0.6253396	21.0	0.0	-0.02028779	-0.02028779	-0.018905828410642853	-0.018905828410642853	1008	4032
5.283637285232544	4	-0.42520106	0.08559304	-0.26257017	-0.638614	21.0	0.0	-0.020247672	-0.020247672	-0.018789894908486152	-0.018789894908486152	1008	5040
5.92759108543396	5	-0.3997458	0.06949396	-0.2904557	-0.57281625	21.0	0.0	-0.01903551	-0.01903551	-0.017343773609568507	-0.017343773609568507	1008	6048
6.582383871078491	6	-0.41821566	0.100357234	-0.18245283	-0.66014713	21.0	0.0	-0.01991503	-0.01991503	-0.018606531783224817	-0.018606531783224817	1008	7056
7.226301908493042	7	-0.41071764	0.09578365	-0.19212797	-0.6433448	21.0	0.0	-0.019557983	-0.019557983	-0.01786765167914677	-0.01786765167914677	1008	8064
7.8806071281433105	8	-0.43918052	0.12059542	-0.2510195	-0.7972602	21.0	0.0	-0.020913359	-0.020913359	-0.019119400054589595	-0.019119400054589595	1008	9072
8.534817934036255	9	-0.45559856	0.10663497	-0.21967265	-0.7496653	21.0	0.0	-0.021695169	-0.021695169	-0.01984904009283679	-0.01984904009283679	1008	10080
9.185327053070068	10	-0.442302	0.10555221	-0.27373472	-0.75884825	21.0	0.0	-0.021062003	-0.021062003	-0.019126765267635147	-0.019126765267635147	1008	11088
9.8392493724823	11	-0.45625317	0.10489714	-0.3009876	-0.71542984	21.0	0.0	-0.021726344	-0.021726344	-0.02003541807234652	-0.02003541807234652	1008	12096
10.48594331741333	12	-0.4580611	0.10215832	-0.28671002	-0.79813826	21.0	0.0	-0.021812433	-0.021812433	-0.020233003537296342	-0.020233003537296342	1008	13104
11.137967109680176	13	-0.5349252	0.11456704	-0.26895845	-0.79019886	21.0	0.0	-0.02547263	-0.02547263	-0.023611414130538428	-0.023611414130538428	1008	14112
11.790347576141357	14	1.1521274	6.5186944	29.298561	-0.7999078	21.0	0.0	0.054863207	0.054863207	0.05649898940792212	0.05649898940792212	1008	15120
12.456852674484253	15	-0.33991948	1.4183247	9.349316	-0.8342787	21.0	0.0	-0.016186643	-0.016186643	-0.014515154348942743	-0.014515154348942743	1008	16128
13.104583024978638	16	3.5621808	9.240025	39.193687	-0.716184	21.0	0.0	0.16962765	0.16962765	0.17133045731949414	0.17133045731949414	1008	17136
13.762123584747314	17	5.627909	13.104982	59.117485	-0.8775076	21.0	0.0	0.2679957	0.2679957	0.26957317463740194	0.26957317463740194	1008	18144
14.418290376663208	18	16.58341	19.768988	58.989517	-0.7220259	21.0	0.0	0.78968626	0.78968626	0.7913700568823979	0.7913700568823979	1008	19152
15.066598176956177	19	15.773392	21.221863	79.1942	-0.7725397	21.0	0.0	0.7511139	0.7511139	0.7527532554881216	0.7527532554881216	1008	20160
15.714658975601196	20	18.879404	19.917011	59.310608	-0.8418312	21.0	0.0	0.8990193	0.8990193	0.9004167043631103	0.9004167043631103	1008	21168
16.367486715316772	21	31.48902	24.930332	89.02916	-0.86058164	21.0	0.0	1.499477	1.499477	1.5008334297026595	1.5008334297026595	1008	22176
17.029282331466675	22	39.37701	26.58957	88.89405	-0.7832825	21.0	0.0	1.8750957	1.8750957	1.8764619838496228	1.8764619838496228	1008	23184
17.68628430366516	23	47.211514	22.800388	89.11209	-0.8636547	21.0	0.0	2.2481673	2.2481673	2.2493758965482455	2.2493758965482455	1008	24192
18.349075317382812	24	47.18686	26.37572	88.91269	-0.8667992	21.0	0.0	2.2469938	2.2469938	2.2481690564041377	2.2481690564041377	1008	25200
19.017813682556152	25	49.847836	22.396383	88.837494	-0.71080905	21.0	0.0	2.373706	2.373706	2.3748027638974505	2.3748027638974505	1008	26208
19.67588520050049	26	55.427258	23.698225	98.77235	-0.6667789	21.0	0.0	2.639393	2.639393	2.640470050768455	2.640470050768455	1008	27216
20.340562105178833	27	65.54404	26.485342	128.37347	-0.9266099	21.0	0.0	3.1211445	3.1211445	3.122110006117043	3.122110006117043	1008	28224
21.039679527282715	28	62.2365	25.09344	98.85385	-0.8801579	21.0	0.0	2.9636428	2.9636428	2.9645809893059285	2.9645809893059285	1008	29232
21.69395875930786	29	69.20161	25.321854	118.54545	9.162814	21.0	0.0	3.2953148	3.2953148	3.2962549339346214	3.2962549339346214	1008	30240
22.343648195266724	30	66.90679	25.474669	108.86694	-0.9574289	21.0	0.0	3.1860375	3.1860375	3.1869430312941396	3.1869430312941396	1008	31248
22.997334718704224	31	79.72242	21.974926	118.86441	19.022354	21.0	0.0	3.796306	3.796306	3.797050318015668	3.797050318015668	1008	32256
23.658758640289307	32	80.0979	17.689377	118.425156	38.771927	21.0	0.0	3.8141859	3.8141859	3.8149327924607466	3.8149327924607466	1008	33264
24.31722855567932	33	80.92337	18.641348	128.64085	28.557493	21.0	0.0	3.853494	3.853494	3.8542183888879644	3.8542183888879644	1008	34272
24.973488330841064	34	83.15962	19.604357	118.36217	28.839405	21.0	0.0	3.9599817	3.9599817	3.960651205761377	3.960651205761377	1008	35280
25.626712560653687	35	88.06237	19.846647	128.36531	48.785465	21.0	0.0	4.193446	4.193446	4.194103671258014	4.194103671258014	1008	36288
26.279760122299194	36	89.08322	19.089037	118.5343	28.872524	21.0	0.0	4.2420583	4.2420583	4.242696277829701	4.242696277829701	1008	37296
26.93912148475647	37	89.28418	20.325403	127.990814	39.12201	21.0	0.0	4.2516274	4.2516274	4.252267775078618	4.252267775078618	1008	38304
27.59538507461548	38	95.665215	15.254794	118.3611	48.72808	21.0	0.0	4.5554867	4.5554867	4.556063240877311	4.556063240877311	1008	39312
28.258398056030273	39	91.17554	13.690852	118.319016	58.841934	21.0	0.0	4.3416924	4.3416924	4.342265073900558	4.342265073900558	1008	40320
28.915761709213257	40	90.91338	20.69918	128.40057	38.551426	21.0	0.0	4.329209	4.329209	4.329844445582387	4.329844445582387	1008	41328
29.570188999176025	41	92.9072	20.69276	128.08188	28.96287	21.0	0.0	4.424153	4.424153	4.424743260904176	4.424743260904176	1008	42336
30.22729206085205	42	93.15769	21.639074	137.9651	-1.0401337	21.0	0.0	4.4360805	4.4360805	4.436684354243431	4.436684354243431	1008	43344
30.88481068611145	43	95.41449	16.14553	128.21758	58.760086	21.0	0.0	4.543547	4.543547	4.5440940729092025	4.5440940729092025	1008	44352
31.557196140289307	44	92.09259	18.261068	128.33115	48.59086	21.0	0.0	4.385361	4.385361	4.3859247694239	4.3859247694239	1008	45360
32.23392581939697	45	90.920746	15.458555	128.19104	58.859238	21.0	0.0	4.3295593	4.3295593	4.33011334712921	4.33011334712921	1008	46368
32.892707109451294	46	93.91749	15.558821	118.1698	38.312622	21.0	0.0	4.4722614	4.4722614	4.472802245268763	4.472802245268763	1008	47376
33.545438051223755	47	97.834206	23.125109	138.17287	38.724407	21.0	0.0	4.658772	4.658772	4.659296590880919	4.659296590880919	1008	48384
34.21940493583679	48	98.27752	14.716765	127.95866	68.48961	21.0	0.0	4.6798816	4.6798816	4.680381314775852	4.680381314775852	1008	49392
34.87915873527527	49	97.63547	17.91602	127.97628	38.374832	21.0	0.0	4.6493087	4.6493087	4.649819584043073	4.649819584043073	1008	50400
35.53796458244324	50	97.15859	15.530804	137.58989	58.37031	21.0	0.0	4.6265993	4.6265993	4.627087903664076	4.627087903664076	1008	51408
36.19576692581177	51	94.941895	17.038425	137.6056	48.986897	21.0	0.0	4.521043	4.521043	4.5215251112361985	4.5215251112361985	1008	52416
36.86709427833557	52	94.53528	16.515776	118.49642	58.372406	21.0	0.0	4.50168	4.50168	4.50218058122826	4.50218058122826	1008	53424
37.53019881248474	53	102.59214	11.43394	128.33707	78.083984	21.0	0.0	4.88534	4.88534	4.885796205313752	4.885796205313752	1008	54432
38.19378304481506	54	101.923836	13.931768	128.28111	58.65472	21.0	0.0	4.853516	4.853516	4.853963741492836	4.853963741492836	1008	55440
38.90474224090576	55	102.92151	13.998328	137.69127	68.49189	21.0	0.0	4.901024	4.901024	4.901465958652767	4.901465958652767	1008	56448
39.63657188415527	56	97.79287	16.6531	137.29684	58.296642	21.0	0.0	4.656803	4.656803	4.657268600043806	4.657268600043806	1008	57456
40.34655809402466	57	102.057045	14.086453	128.21657	68.52192	21.0	0.0	4.8598595	4.8598595	4.8602873286372485	4.8602873286372485	1008	58464
41.04449105262756	58	106.43609	12.343587	127.915146	78.25058	21.0	0.0	5.068385	5.068385	5.068800174462789	5.068800174462789	1008	59472
41.72006154060364	59	102.89502	15.147217	137.87265	58.73925	21.0	0.0	4.8997626	4.8997626	4.900186608722726	4.900186608722726	1008	60480
42.38567113876343	60	104.103004	16.76962	128.17444	38.69562	21.0	0.0	4.957286	4.957286	4.957712371300031	4.957712371300031	1008	61488
43.05072522163391	61	105.38259	12.720216	128.26762	78.33604	21.0	0.0	5.0182185	5.0182185	5.018620479594749	5.018620479594749	1008	62496
43.72903323173523	62	104.1119	15.874383	128.23206	58.757248	21.0	0.0	4.9577093	4.9577093	4.958124743802455	4.958124743802455	1008	63504
44.449681520462036	63	105.362755	13.216977	127.998825	78.51511	21.0	0.0	5.017274	5.017274	5.017678763382971	5.017678763382971	1008	64512
45.13902306556702	64	108.4694	13.189864	137.59099	78.326195	21.0	0.0	5.16521	5.16521	5.165597378846729	5.165597378846729	1008	65520
45.8024218082428	65	105.57322	15.186216	137.6729	78.19874	21.0	0.0	5.027296	5.027296	5.027696219314084	5.027696219314084	1008	66528
46.46361589431763	66	104.696556	18.469032	137.88327	48.436462	21.0	0.0	4.9855504	4.9855504	4.985946574443046	4.985946574443046	1008	67536
47.163856744766235	67	106.58112	14.561034	137.82014	68.46369	21.0	0.0	5.075291	5.075291	5.075662509294664	5.075662509294664	1008	68544
47.828574419021606	68	108.46686	15.394283	137.93141	68.28038	21.0	0.0	5.1650887	5.1650887	5.1654567110630385	5.1654567110630385	1008	69552
48.485923051834106	69	106.54156	20.2089	147.26907	38.28006	21.0	0.0	5.073407	5.073407	5.073785897288814	5.073785897288814	1008	70560
49.150163650512695	70	104.679756	13.935633	137.80156	68.07685	21.0	0.0	4.98475	4.98475	4.985131496518056	4.985131496518056	1008	71568
49.8117573261261	71	113.10984	16.274742	148.03038	48.605328	21.0	0.0	5.3861823	5.3861823	5.386549189196722	5.386549189196722	1008	72576
50.47101449966431	72	107.95331	16.286568	137.33946	58.13047	21.0	0.0	5.1406336	5.1406336	5.141009551014046	5.141009551014046	1008	73584
51.133233070373535	73	110.184654	12.763431	137.44402	78.5822	21.0	0.0	5.246888	5.246888	5.247255073333213	5.247255073333213	1008	74592
51.79120707511902	74	111.011444	12.3243475	137.66473	77.893745	21.0	0.0	5.286259	5.286259	5.286610704644123	5.286610704644123	1008	75600
52.45537352561951	75	110.81216	12.25887	127.98056	77.912605	21.0	0.0	5.276769	5.276769	5.2771341612682425	5.2771341612682425	1008	76608
53.11664581298828	76	110.0022	15.106526	137.50371	68.25331	21.0	0.0	5.2381997	5.2381997	5.238539814435593	5.238539814435593	1008	77616
53.77992916107178	77	109.16784	13.159209	137.49344	78.15387	21.0	0.0	5.198468	5.198468	5.198809717190851	5.198809717190851	1008	78624
54.445770263671875	78	111.00637	14.701478	137.16019	68.35547	21.0	0.0	5.2860174	5.2860174	5.286378706387019	5.286378706387019	1008	79632
55.11288404464722	79	112.41166	11.730552	137.58148	78.268295	21.0	0.0	5.3529363	5.3529363	5.353270359483528	5.353270359483528	1008	80640
55.77531623840332	80	109.551125	15.6709385	137.80005	68.416626	21.0	0.0	5.21672	5.21672	5.217058879551758	5.217058879551758	1008	81648
56.441285133361816	81	110.77893	13.627475	137.71303	78.496086	21.0	0.0	5.275187	5.275187	5.27552917626172	5.27552917626172	1008	82656
57.09841179847717	82	113.034584	13.720289	137.51857	78.39716	21.0	0.0	5.3826003	5.3826003	5.38293009600896	5.38293009600896	1008	83664
57.804020404815674	83	113.55475	12.195512	137.58305	78.209206	21.0	0.0	5.407369	5.407369	5.4076951059526825	5.4076951059526825	1008	84672
58.48871302604675	84	112.085396	13.550095	137.35472	68.22752	21.0	0.0	5.3374	5.3374	5.337727832214908	5.337727832214908	1008	85680
59.20892906188965	85	112.74705	11.741493	127.76055	78.37834	21.0	0.0	5.368907	5.368907	5.369240995735874	5.369240995735874	1008	86688
