Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
17.260275840759277	0	-168.1699	-9.130656	63.740513	-32.56537	-363.04178	20.0	0.0	1008	10017	-172.57256	-9.603955
32.37309002876282	1	-169.00317	-9.17513	67.59127	-32.06299	-334.64093	20.0	0.0	1008	20034	-158.84764	-8.032231
46.438188791275024	2	-162.336	-8.733089	64.73679	-31.961954	-362.00656	20.0	0.0	1008	30051	-155.61687	-8.397534
60.462525606155396	3	-164.3867	-8.464812	63.89222	-28.06419	-351.75635	20.0	0.0	1008	40068	-169.07054	-8.64011
74.4705057144165	4	-169.08572	-8.86454	67.808174	-27.265076	-367.8234	20.0	0.0	1008	50085	-162.7075	-8.132424
88.48578214645386	5	-168.96266	-8.81241	66.90192	-21.20134	-397.13214	20.0	0.0	1008	60102	-180.5667	-9.480484
102.5083429813385	6	-158.70343	-8.16006	70.4561	-26.65427	-355.13748	20.0	0.0	1008	70119	-158.9618	-8.153548
116.56008315086365	7	-161.406	-8.335232	70.07227	-29.846666	-364.20737	20.0	0.0	1008	80136	-166.91664	-8.400265
130.59828972816467	8	-154.89955	-7.9178786	68.88357	-21.948153	-442.5948	20.0	0.0	1008	90153	-157.68245	-8.150756
144.76081609725952	9	-164.25812	-8.214889	71.26711	-22.61985	-368.76556	20.0	0.0	1008	100170	-147.0848	-7.266951
158.89436507225037	10	-168.4842	-8.411966	69.30376	-26.260757	-419.18192	20.0	0.0	1008	110187	-163.37848	-8.315825
172.9489119052887	11	-160.1084	-7.9750113	66.856735	-23.831642	-350.90393	20.0	0.0	1008	120204	-154.30301	-8.060004
187.0762014389038	12	-159.02481	-8.139508	70.031784	-28.999294	-426.66202	20.0	0.0	1008	130221	-151.85645	-7.5209184
201.29302096366882	13	-156.64914	-7.817535	74.54489	-19.340649	-419.2127	20.0	0.0	1008	140238	-153.52579	-7.908528
215.4614338874817	14	-153.04962	-7.5350437	66.31518	-23.046648	-350.78375	20.0	0.0	1008	150255	-145.64305	-7.2807364
229.51714849472046	15	-155.94627	-7.5429807	66.43106	-24.534147	-384.73468	20.0	0.0	1008	160272	-169.41954	-8.224625
243.62176656723022	16	-157.52708	-7.6880455	70.881195	-25.791517	-415.12305	20.0	0.0	1008	170289	-161.15918	-7.638275
257.7559018135071	17	-149.4017	-6.9788265	68.398445	-18.86991	-359.6122	20.0	0.0	1008	180306	-141.91862	-6.746288
271.8075611591339	18	-155.67996	-7.370795	71.14059	-23.065027	-443.10107	20.0	0.0	1008	190323	-153.73047	-7.0477767
285.911509513855	19	-152.55058	-7.299397	73.47871	-20.598316	-445.9128	20.0	0.0	1008	200340	-158.79811	-7.6534996
299.92797231674194	20	-149.20515	-7.019251	70.50766	-15.817943	-360.8707	20.0	0.0	1008	210357	-144.67096	-6.9123654
313.9566648006439	21	-149.22983	-7.0000634	72.99585	-20.027224	-544.82965	20.0	0.0	1008	220374	-148.28957	-6.8112655
328.4322876930237	22	-155.27562	-7.502278	78.30639	-17.813162	-465.592	20.0	0.0	1008	230391	-146.55249	-6.8127112
342.58351707458496	23	-155.93765	-7.4389668	73.098404	-20.115852	-406.66632	20.0	0.0	1008	240408	-153.68745	-6.9531083
356.67756056785583	24	-153.39023	-7.325313	72.313156	-17.6574	-413.73938	20.0	0.0	1008	250425	-172.3625	-8.319631
370.66633582115173	25	-154.83592	-7.265353	74.7591	-24.622658	-455.02844	20.0	0.0	1008	260442	-156.44028	-7.3012443
384.6657679080963	26	-152.42831	-7.0032105	69.53398	-20.716469	-357.99344	20.0	0.0	1008	270459	-129.77525	-5.7991066
