Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
53.32191205024719	0	-166.09973	-8.9647875	65.679665	-35.5935	-362.15616	20.0	0.0	1008	10017	-163.38786	-8.43316
103.72308278083801	1	-167.23555	-9.146128	67.887955	-34.79866	-354.16086	20.0	0.0	1008	20034	-158.08392	-8.971074
151.04372143745422	2	-167.179	-8.961496	65.09389	-37.5591	-379.40958	20.0	0.0	1008	30051	-171.30452	-9.053056
198.61552739143372	3	-166.91673	-8.998217	66.206856	-25.441221	-384.416	20.0	0.0	1008	40068	-179.61755	-9.613051
246.117534160614	4	-162.3944	-8.392482	65.713844	-29.25178	-350.5207	20.0	0.0	1008	50085	-157.26733	-8.014002
293.50839376449585	5	-157.17014	-8.162908	62.941093	-35.344326	-359.1922	20.0	0.0	1008	60102	-162.48175	-8.402592
341.57667803764343	6	-163.0398	-8.370286	65.23151	-28.812052	-349.77527	20.0	0.0	1008	70119	-145.3703	-7.864321
389.20095682144165	7	-164.88503	-8.597847	69.7531	-24.811462	-413.0063	20.0	0.0	1008	80136	-154.54115	-7.5759187
436.91662645339966	8	-160.32108	-8.145364	66.707306	-29.721952	-362.59473	20.0	0.0	1008	90153	-168.73967	-8.42702
484.71728777885437	9	-154.70155	-7.5399885	67.39503	-30.331211	-343.2995	20.0	0.0	1008	100170	-159.92302	-7.7300224
532.3841600418091	10	-151.04018	-7.3867054	66.91573	-26.668467	-357.42584	20.0	0.0	1008	110187	-160.01546	-7.8741107
580.2628176212311	11	-155.88785	-7.5583644	71.39698	-27.153374	-377.25406	20.0	0.0	1008	120204	-153.92995	-7.23408
627.8261258602142	12	-142.96486	-6.7417617	65.11028	-21.315748	-395.90622	20.0	0.0	1008	130221	-148.28471	-6.9546304
675.6355106830597	13	-151.6398	-7.0435724	66.84762	-22.467129	-410.54044	20.0	0.0	1008	140238	-153.41568	-6.884693
723.3801491260529	14	-143.26465	-6.523955	66.98004	-28.003508	-397.09338	20.0	0.0	1008	150255	-130.55296	-6.1226044
771.0996615886688	15	-140.35805	-6.307702	65.29841	-22.204067	-466.02518	20.0	0.0	1008	160272	-138.55605	-6.2650247
818.9176023006439	16	-139.67256	-6.175793	66.26705	-22.961777	-388.05527	20.0	0.0	1008	170289	-136.94012	-6.2000275
866.4325745105743	17	-134.81253	-6.0075874	63.93347	-20.347908	-358.16943	20.0	0.0	1008	180306	-132.59656	-5.5745883
914.1348459720612	18	-131.4303	-5.539754	60.237495	-31.360647	-343.72424	20.0	0.0	1008	190323	-124.94807	-5.308642
