Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
182.30927276611328	0	-182.91357	-9.957198	74.88248	-31.03515	-387.50323	20.0	0.0	1020	10020	-174.46088	-8.593689
355.39873027801514	1	-198.36667	-10.548375	69.89807	-48.182625	-383.4724	20.0	0.0	1020	20040	-178.69221	-9.660339
515.4288039207458	2	-188.59259	-9.756342	70.59253	-16.274784	-409.62576	19.96716417910448	0.6000965244999037	1020	30060	-166.7069	-8.165749
675.7633295059204	3	-196.91714	-10.215485	67.74314	-29.54362	-359.49002	20.0	0.0	1020	40080	-185.74055	-9.705689
836.013710975647	4	-191.91362	-9.947202	67.28802	-40.6176	-364.34332	20.0	0.0	1020	50100	-194.05797	-9.797255
996.3364455699921	5	-182.46202	-9.402674	68.92384	-29.214231	-424.894	20.0	0.0	1020	60120	-187.34766	-9.349174
1156.9008417129517	6	-197.13815	-10.123436	67.875496	-46.08323	-356.10385	20.0	0.0	1020	70140	-185.29956	-9.656583
1317.2070500850677	7	-184.46169	-9.527503	66.32831	-19.602558	-346.22656	20.0	0.0	1020	80160	-195.38828	-9.798101
1477.7385609149933	8	-182.52573	-9.327815	70.7072	-34.19551	-393.25858	20.0	0.0	1020	90180	-176.32436	-9.016812
1638.3987381458282	9	-176.97269	-8.782056	68.841446	-29.753674	-349.34146	20.0	0.0	1020	100200	-171.66856	-8.105678
1798.8014798164368	10	-177.12358	-8.708773	65.998245	-41.171722	-372.28394	20.0	0.0	1020	110220	-161.23747	-7.7682076
1959.8161370754242	11	-176.68207	-8.782355	70.37428	-25.643038	-401.86066	20.0	0.0	1020	120240	-161.01816	-8.087264
2120.1764233112335	12	-180.49152	-8.9261055	71.663574	-31.377808	-381.11053	20.0	0.0	1020	130260	-172.76704	-8.402763
2280.901309490204	13	-167.30612	-8.078711	72.37234	-27.448532	-380.17383	20.0	0.0	1020	140280	-166.37909	-7.5774975
2441.198968410492	14	-177.05664	-8.426094	67.23867	-25.417562	-461.0649	20.0	0.0	1020	150300	-180.04874	-8.398764
2602.0057332515717	15	-171.21698	-8.107478	68.3767	-36.302982	-377.04892	20.0	0.0	1020	160320	-154.2379	-6.9295864
2762.3954350948334	16	-168.19978	-8.103812	64.274734	-41.911068	-406.46634	20.0	0.0	1020	170340	-177.28683	-8.1749115
2922.766369819641	17	-174.77101	-8.147957	67.61482	-23.065157	-391.0415	20.0	0.0	1020	180360	-187.26677	-8.916132
3084.342650413513	18	-176.38014	-8.271389	72.461136	-26.974194	-422.80682	20.0	0.0	1020	190380	-172.92639	-7.953704
3245.304904460907	19	-173.81715	-8.140401	78.78486	-14.593569	-462.8136	20.0	0.0	1020	200400	-153.66663	-6.9733424
3408.606542825699	20	-170.36037	-7.9206862	66.920006	-39.07176	-377.70557	20.0	0.0	1020	210420	-176.73291	-7.841259
3569.152710199356	21	-169.17188	-7.903601	69.08192	-25.994421	-384.9825	20.0	0.0	1020	220440	-157.04121	-7.1792507
