Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
176.80343174934387	0	-199.20523	-10.521862	68.83709	-30.857128	-421.56836	20.0	0.0	1020	10020	-201.13252	-10.790246
350.2568528652191	1	-196.48662	-10.32595	71.25597	-35.10978	-388.12784	20.0	0.0	1020	20040	-172.21184	-9.168013
510.76257705688477	2	-184.42009	-9.815654	72.43123	-36.254906	-389.43375	20.0	0.0	1020	30060	-169.46927	-8.181434
671.2629165649414	3	-190.74461	-9.893848	68.34173	-36.445614	-387.27435	20.0	0.0	1020	40080	-196.3751	-10.071504
832.2963345050812	4	-186.53433	-9.348639	64.03471	-33.938282	-350.67096	20.0	0.0	1020	50100	-173.48119	-8.723266
993.2364609241486	5	-181.4298	-9.023461	64.524895	-21.106977	-388.12967	20.0	0.0	1020	60120	-169.76819	-8.681953
1154.362860918045	6	-179.67082	-8.719334	67.394356	-24.516018	-343.68832	20.0	0.0	1020	70140	-173.21432	-8.100525
1315.4487328529358	7	-177.70155	-8.783674	68.154854	-37.919285	-377.4747	20.0	0.0	1020	80160	-186.76761	-9.563216
1476.247897386551	8	-172.45142	-8.392805	72.00877	-34.142258	-361.97238	20.0	0.0	1020	90180	-170.42624	-7.5584674
1637.2874948978424	9	-175.00719	-8.400332	71.87131	-27.62735	-388.97134	20.0	0.0	1020	100200	-176.19958	-8.850574
1798.272501707077	10	-179.86772	-8.831248	70.697296	-25.653255	-418.9958	20.0	0.0	1020	110220	-152.2122	-7.5148463
1959.9171934127808	11	-178.60014	-8.864093	72.82263	-41.074795	-362.49228	20.0	0.0	1020	120240	-174.56876	-9.096989
2120.879691839218	12	-174.32892	-8.214869	73.5682	-24.720928	-391.24402	20.0	0.0	1020	130260	-175.8253	-8.050364
2281.9724299907684	13	-166.43707	-7.8362546	71.0978	-30.44272	-405.61627	20.0	0.0	1020	140280	-130.32892	-5.996296
2443.2166521549225	14	-175.4007	-8.151675	72.87913	-43.48107	-406.93637	20.0	0.0	1020	150300	-160.37665	-7.669799
2603.9226212501526	15	-164.26817	-7.642632	78.5423	-24.49299	-460.86368	20.0	0.0	1020	160320	-157.44861	-6.37554
2765.042244195938	16	-169.85423	-7.7884192	75.68397	-23.16127	-390.27673	20.0	0.0	1020	170340	-142.65442	-5.9611626
2926.207387447357	17	-167.51974	-7.424706	79.7862	-28.693659	-413.16907	20.0	0.0	1020	180360	-157.58704	-6.331236
3087.7862701416016	18	-166.31158	-7.3650875	68.395065	-24.05415	-381.12485	20.0	0.0	1020	190380	-169.31221	-7.323104
3249.5560235977173	19	-163.0965	-7.397526	72.3648	-28.265694	-388.30304	20.0	0.0	1020	200400	-162.9536	-7.070437
3413.131185054779	20	-162.83516	-7.297727	73.476585	-29.362535	-458.7355	20.0	0.0	1020	210420	-172.2712	-7.4229136
3574.276466369629	21	-160.3612	-7.3971534	77.92046	-29.877396	-420.86377	20.0	0.0	1020	220440	-176.5138	-7.525098
3736.308089494705	22	-148.13351	-6.4738564	76.52169	-19.137997	-456.20425	20.0	0.0	1020	230460	-137.18796	-5.36237
3897.4835982322693	23	-155.82887	-6.7287774	71.22045	-26.198553	-376.50653	20.0	0.0	1020	240480	-136.97073	-5.6525044
4058.5388634204865	24	-158.79575	-6.5444856	77.941	-16.636677	-430.42142	20.0	0.0	1020	250500	-151.68877	-6.0909386
4219.208554029465	25	-152.38242	-6.2530775	77.7288	-19.049713	-481.3296	20.0	0.0	1020	260520	-160.72835	-7.028342
4380.162132501602	26	-146.02728	-6.15349	76.46951	-25.648552	-570.88995	20.0	0.0	1020	270540	-154.30638	-6.7496834
4540.980309009552	27	-158.3099	-6.6916738	81.70256	-29.91269	-463.97107	20.0	0.0	1020	280560	-146.59955	-5.651698
4701.743195772171	28	-146.25105	-5.8744483	71.5045	-31.298943	-443.3487	20.0	0.0	1020	290580	-152.41913	-6.756535
4862.275561332703	29	-143.32068	-5.828566	68.83921	-26.529837	-387.58472	20.0	0.0	1020	300600	-116.014084	-4.5223317
5023.0287709236145	30	-148.97752	-5.7857227	76.76349	-23.318764	-414.13242	20.0	0.0	1020	310620	-169.86346	-7.0912743
5183.26199555397	31	-151.18532	-6.0528665	74.808426	-33.490147	-470.5554	20.0	0.0	1020	320640	-137.37482	-5.940022
5344.004699468613	32	-139.49692	-5.672658	69.13282	-20.966053	-448.63672	20.0	0.0	1020	330660	-136.80469	-5.1072493
5504.763966321945	33	-146.66249	-6.0009995	75.01665	-22.019606	-501.6533	20.0	0.0	1020	340680	-129.40292	-5.1993303
5665.356138944626	34	-136.88954	-5.308034	70.893425	-21.299097	-428.84967	20.0	0.0	1020	350700	-126.09142	-5.265133
5825.866009473801	35	-134.44173	-5.4584436	68.26538	-27.248226	-434.14673	20.0	0.0	1020	360720	-121.14035	-5.2271485
5986.44420337677	36	-143.93127	-5.727999	75.64814	-33.849113	-443.0577	20.0	0.0	1020	370740	-123.4881	-4.2829466
6146.939698457718	37	-138.46367	-5.4704657	76.73466	-28.013504	-528.3708	20.0	0.0	1020	380760	-129.41452	-4.483078
6307.668367147446	38	-136.87405	-5.5008774	74.88176	-22.321074	-405.4855	20.0	0.0	1020	390780	-156.07661	-6.001906
6469.933382034302	39	-140.10521	-5.528692	78.79839	-28.574585	-465.92798	19.99700598802395	0.05463559158950497	1020	400800	-122.26614	-4.3180556
6632.899959802628	40	-145.66489	-5.8135343	84.00479	-29.059507	-707.00916	20.0	0.0	1020	410820	-142.17053	-5.9745703
6794.42942070961	41	-142.23405	-5.535919	80.60142	-19.023123	-434.96426	20.0	0.0	1020	420840	-124.12321	-4.9553885
6955.564298629761	42	-135.70386	-5.377026	78.72039	-22.575756	-547.71124	20.0	0.0	1020	430860	-143.8904	-5.041221
7116.345497369766	43	-137.75093	-5.3340964	74.5411	-30.015717	-514.6523	20.0	0.0	1020	440880	-140.59436	-5.269565
7277.183894634247	44	-143.91373	-5.6275344	85.1163	-28.819824	-508.3269	20.0	0.0	1020	450900	-134.91446	-4.6538506
7437.274681806564	45	-134.57658	-5.369617	78.17695	-19.716887	-444.8331	20.0	0.0	1020	460920	-153.0351	-5.3723135
7598.702444553375	46	-147.10815	-5.6086917	88.26568	-24.452932	-614.62085	20.0	0.0	1020	470940	-128.59445	-4.789425
7761.501929283142	47	-125.51541	-4.8715806	72.418076	-19.83846	-562.87933	20.0	0.0	1020	480960	-139.9293	-6.1461205
7924.9755618572235	48	-133.18425	-5.3169518	77.27178	-28.976912	-516.5187	20.0	0.0	1020	490980	-144.12195	-5.660779
8087.006609678268	49	-136.38603	-5.398715	88.75101	-18.452375	-627.82837	20.0	0.0	1020	501000	-140.49281	-5.498707
8250.64974284172	50	-153.38054	-6.1168327	99.61912	-21.598917	-642.03284	20.0	0.0	1020	511020	-143.84247	-6.0972176
8414.89015340805	51	-138.02	-5.4500146	83.832565	-16.3565	-614.34033	20.0	0.0	1020	521040	-122.55815	-5.429248
8576.393177509308	52	-145.73636	-5.797606	97.924065	-22.273245	-607.44006	20.0	0.0	1020	531060	-104.47817	-4.3110948
8735.19751238823	53	-132.44403	-5.3600364	85.53125	-20.051264	-771.12897	20.0	0.0	1020	541080	-132.32272	-4.905189
8893.808631658554	54	-136.93327	-5.2988963	83.41611	-16.76725	-582.93225	20.0	0.0	1020	551100	-128.39328	-4.2121773
9052.823825597763	55	-129.89366	-5.075633	83.331276	-16.724285	-484.8826	20.0	0.0	1020	561120	-129.88025	-5.2742896
9211.45725440979	56	-140.37277	-5.4700675	90.78161	-22.452484	-535.1937	20.0	0.0	1020	571140	-126.78042	-4.8327203
9370.614142894745	57	-130.83752	-5.052722	78.9535	-22.246754	-599.0402	20.0	0.0	1020	581160	-100.408966	-3.8616078
9538.002762794495	58	-143.15448	-5.7084594	98.02766	-19.076832	-914.86206	20.0	0.0	1020	591180	-131.4247	-5.016224
9703.142035722733	59	-135.15587	-5.612659	95.18018	-21.994415	-1047.4471	20.0	0.0	1020	601200	-153.8236	-5.8432617
9862.406750202179	60	-139.64462	-5.416969	86.0846	-26.795311	-608.3827	20.0	0.0	1020	611220	-133.11484	-5.5010753
10021.19259095192	61	-144.22966	-5.6900115	99.793175	-19.0956	-739.13617	20.0	0.0	1020	621240	-159.67355	-6.4752398
10181.268527269363	62	-142.55707	-5.8269877	103.29567	-20.974686	-631.93274	20.0	0.0	1020	631260	-107.02371	-4.104229
10341.86486196518	63	-142.61601	-5.4184155	105.488815	-26.819918	-798.02795	20.0	0.0	1020	641280	-132.66385	-5.961248
10501.682026147842	64	-133.19936	-5.075958	85.81301	-19.730816	-659.30536	20.0	0.0	1020	651300	-132.9033	-5.3045673
