Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
2.3688533306121826	0	-0.43710944	0.08427604	-0.28531256	-0.62254745	21.0	0.0	-0.020814737	-0.020814737	-0.01862181243316729	-0.01862181243316729	1008	1008
3.4796383380889893	1	-0.40925786	0.08911806	-0.21993844	-0.6060548	21.0	0.0	-0.019488469	-0.019488469	-0.01756725531569413	-0.01756725531569413	1008	2016
4.145272254943848	2	-0.42428336	0.08033136	-0.22298507	-0.5916121	21.0	0.0	-0.02020397	-0.02020397	-0.018520226448118838	-0.018520226448118838	1008	3024
4.805287837982178	3	-0.41964817	0.08900626	-0.28552872	-0.619429	21.0	0.0	-0.019983247	-0.019983247	-0.0186064719811007	-0.0186064719811007	1008	4032
5.4578657150268555	4	-0.42408085	0.07630714	-0.2591284	-0.6211156	21.0	0.0	-0.020194326	-0.020194326	-0.018782851085781996	-0.018782851085781996	1008	5040
6.1241888999938965	5	-0.4155414	0.08089093	-0.17426305	-0.5771192	21.0	0.0	-0.019787686	-0.019787686	-0.018325405753786026	-0.018325405753786026	1008	6048
6.787419557571411	6	-0.4419477	0.095820256	-0.23650697	-0.6690979	21.0	0.0	-0.021045128	-0.021045128	-0.01959102879960402	-0.01959102879960402	1008	7056
7.446049928665161	7	-0.41583943	0.08418713	-0.23086348	-0.59626085	21.0	0.0	-0.019801877	-0.019801877	-0.018246673778183384	-0.018246673778183384	1008	8064
8.105497360229492	8	-0.42864728	0.08724162	-0.25457707	-0.586886	21.0	0.0	-0.020411773	-0.020411773	-0.01906860216224497	-0.01906860216224497	1008	9072
8.767345905303955	9	-0.41623583	0.097883016	-0.26830214	-0.6805929	21.0	0.0	-0.019820755	-0.019820755	-0.01857030343218736	-0.01857030343218736	1008	10080
