Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
84.13461542129517	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	5.2978044e-07	5.2978044e-07	-0.6925075	0.009092944	0.00020032517	0.0001257466	0.69252753	30049	30049
168.1060929298401	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-2.2161864e-06	-2.2161864e-06	-0.6922657	0.012297675	0.0010342972	0.0004741108	0.6923691	30049	60098
249.8817436695099	2	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-5.2999275e-07	-5.2999275e-07	-0.69375694	0.006434084	5.746688e-05	1.3774072e-05	0.69376266	30049	90147
330.0549077987671	3	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-4.4423516e-08	-4.4423516e-08	-0.6931186	0.0009320991	1.2263541e-05	2.8073107e-06	0.6931199	30049	120196
411.4698271751404	4	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-4.6897568e-07	-4.6897568e-07	-0.6931534	0.0035708398	6.0090264e-05	1.7309249e-05	0.69315946	30049	150245
481.1283938884735	5	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.5645259e-07	-1.5645259e-07	-0.6932385	0.0010719225	0.00011756142	5.1208706e-05	0.6932503	30049	180294
546.5175814628601	6	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.64231e-07	-1.64231e-07	-0.69284266	0.01696652	0.005443913	0.0031415888	0.69338703	30049	210343
611.4875092506409	7	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	7.955758e-07	7.955758e-07	-0.69365865	0.018498749	0.018365566	0.0068271835	0.6954952	30049	240392
676.0723974704742	8	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-3.8224672e-07	-3.8224672e-07	-0.6931451	0.00067866966	9.704913e-05	3.684967e-05	0.69315475	30049	270441
740.4241418838501	9	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.6994578e-08	1.6994578e-08	-0.69315517	0.003937511	4.6981197e-05	8.111318e-06	0.6931598	30049	300490
804.6979002952576	10	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	4.3548073e-07	4.3548073e-07	-0.69317687	0.0043775877	0.00024418382	4.0929663e-05	0.69320136	30049	330539
868.677704334259	11	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-5.7559043e-07	-5.7559043e-07	-0.6929551	0.0031055359	0.0007995579	0.00023345981	0.69303507	30049	360588
932.7222409248352	12	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	4.344589e-08	4.344589e-08	-0.6931478	0.0002652075	0.00035618828	0.00016586224	0.6931835	30049	390637
996.514217376709	13	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-4.3588155e-08	-4.3588155e-08	-0.69310313	0.0055171954	0.0001183916	2.7839867e-05	0.6931149	30049	420686
1059.9475600719452	14	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.5985535e-07	-1.5985535e-07	-0.6935006	0.003981391	0.00020267048	3.420277e-05	0.6935208	30049	450735
1123.3121764659882	15	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.7469009e-07	1.7469009e-07	-0.69314706	1.5110042e-05	1.7962182e-06	6.089595e-08	0.6931473	30049	480784
1186.4366524219513	16	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	2.818588e-07	2.818588e-07	-0.69307905	0.0075949184	0.00026891354	6.3951644e-05	0.69310606	30049	510833
1249.2993483543396	17	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-3.3927324e-07	-3.3927324e-07	-0.692726	0.007237226	0.0011983966	0.00043943472	0.692846	30049	540882
