Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
15.643880844116211	0	-166.658	-9.173266	63.78066	-30.080301	-346.79333	20.0	0.0	1020	10020	-165.97118	-9.166777
30.20174288749695	1	-166.39827	-9.005117	66.23055	-27.16948	-356.63382	20.0	0.0	1020	20040	-157.3423	-8.415364
43.77700400352478	2	-169.16269	-8.918663	67.25494	-35.464542	-408.4298	20.0	0.0	1020	30060	-153.64879	-8.779381
57.565319538116455	3	-167.5822	-8.854981	62.944466	-33.442886	-323.25552	20.0	0.0	1020	40080	-179.49342	-9.561591
71.25496220588684	4	-163.4436	-8.800889	64.600426	-31.48399	-360.26755	20.0	0.0	1020	50100	-175.3324	-9.631247
84.9750337600708	5	-169.03293	-8.901174	65.00758	-39.138874	-353.32565	20.0	0.0	1020	60120	-150.72507	-7.188084
98.63963198661804	6	-166.66078	-8.760816	62.16071	-30.98268	-376.74756	20.0	0.0	1020	70140	-161.22714	-8.415739
112.24746012687683	7	-160.71121	-8.480617	61.632153	-30.734259	-330.5641	20.0	0.0	1020	80160	-163.1354	-7.994043
125.98706102371216	8	-158.06017	-8.150846	63.221416	-24.40295	-311.09573	20.0	0.0	1020	90180	-167.97395	-8.620877
139.6445107460022	9	-156.49902	-7.973976	64.723854	-23.609688	-356.39728	20.0	0.0	1020	100200	-136.54039	-6.7769756
153.24724674224854	10	-160.34302	-8.340295	67.526726	-26.998123	-335.34326	20.0	0.0	1020	110220	-157.55412	-8.210073
167.01191210746765	11	-154.18237	-8.212075	69.590416	-21.508394	-370.28064	20.0	0.0	1020	120240	-173.3009	-8.86072
180.61130094528198	12	-164.0806	-8.6491995	71.120094	-22.21311	-359.0536	20.0	0.0	1020	130260	-148.51244	-7.6561236
194.26578950881958	13	-173.83867	-8.760083	69.41985	-24.862757	-388.8419	20.0	0.0	1020	140280	-163.72345	-8.075544
207.86100363731384	14	-167.16054	-8.758627	69.861084	-21.580462	-365.39835	20.0	0.0	1020	150300	-169.7169	-9.030737
221.6154317855835	15	-150.22528	-7.753921	66.31683	-27.36678	-359.26212	20.0	0.0	1020	160320	-172.0192	-8.373439
235.23467183113098	16	-160.72911	-8.348613	66.83677	-23.44511	-353.8313	20.0	0.0	1020	170340	-165.4208	-8.380952
249.0093011856079	17	-167.50793	-8.577337	68.54583	-23.949318	-466.47726	20.0	0.0	1020	180360	-132.29485	-7.363796
262.5578486919403	18	-160.76352	-8.199181	71.8486	-23.032654	-385.19208	20.0	0.0	1020	190380	-154.6181	-7.82101
276.1985683441162	19	-151.78569	-7.5231686	70.78611	-20.415285	-397.2957	20.0	0.0	1020	200400	-137.90326	-6.7772307
289.80549597740173	20	-163.1075	-8.045415	70.940956	-24.332787	-472.05804	20.0	0.0	1020	210420	-160.07483	-7.9533477
303.6169686317444	21	-163.79863	-8.152443	78.54379	-18.010124	-416.70786	20.0	0.0	1020	220440	-137.82741	-7.5803895
317.2069511413574	22	-154.43034	-7.675311	73.18687	-13.975798	-395.62787	20.0	0.0	1020	230460	-156.5225	-7.794633
330.8165171146393	23	-155.60652	-7.679641	77.01967	-16.989672	-444.00226	20.0	0.0	1020	240480	-156.93571	-8.151833
344.4960250854492	24	-161.82748	-7.939581	78.210625	-18.153889	-424.73404	20.0	0.0	1020	250500	-174.85616	-8.484998
358.2035918235779	25	-160.82863	-8.017598	80.619804	-23.727018	-494.78113	20.0	0.0	1020	260520	-154.55467	-7.09993
371.95339703559875	26	-144.79727	-7.015799	72.36501	-18.027891	-392.2423	20.0	0.0	1020	270540	-125.464745	-6.1610646
385.59382247924805	27	-156.53656	-7.8322053	74.16191	-11.468189	-470.12964	20.0	0.0	1020	280560	-141.03036	-6.5820913
399.3501181602478	28	-164.22118	-8.10429	78.34593	-22.384813	-420.01343	20.0	0.0	1020	290580	-152.48859	-7.9483714
412.9456729888916	29	-158.39581	-7.73271	74.29002	-17.401775	-386.09683	20.0	0.0	1020	300600	-136.43231	-7.153537
426.6373293399811	30	-157.13332	-7.560019	75.039734	-25.852774	-449.65408	20.0	0.0	1020	310620	-138.4026	-6.913268
440.35805082321167	31	-158.27907	-7.8465962	79.696	-19.924019	-412.89618	20.0	0.0	1020	320640	-177.40884	-9.028926
454.20704913139343	32	-161.1845	-7.957524	80.337555	-20.664122	-441.00604	20.0	0.0	1020	330660	-128.95413	-5.930055
467.86927604675293	33	-155.65204	-7.686595	75.74218	-16.837173	-435.5166	20.0	0.0	1020	340680	-142.59563	-6.4848967
481.5996906757355	34	-156.26013	-7.635599	75.56932	-13.1937685	-412.98108	20.0	0.0	1020	350700	-151.48672	-7.344411
495.3006660938263	35	-144.26817	-6.914644	75.41518	-13.405015	-416.15475	20.0	0.0	1020	360720	-169.79077	-8.527702
508.96427488327026	36	-151.96967	-7.696607	85.94888	-10.705271	-552.02216	20.0	0.0	1020	370740	-119.76866	-5.560528
522.5834622383118	37	-154.18361	-7.775869	87.17893	-15.487923	-568.96716	20.0	0.0	1020	380760	-138.8964	-6.900379
536.1779415607452	38	-156.83923	-7.4734535	88.13698	-18.565273	-525.70905	20.0	0.0	1020	390780	-165.0906	-8.296327
549.7805800437927	39	-163.17209	-7.918863	90.07695	-24.193262	-525.41296	20.0	0.0	1020	400800	-131.63034	-5.8591776
563.5428833961487	40	-157.83847	-7.703141	93.08094	-17.618296	-636.87164	20.0	0.0	1020	410820	-142.17047	-7.477567
577.1636147499084	41	-152.75198	-7.5378995	83.70416	-14.267699	-487.37222	20.0	0.0	1020	420840	-162.83186	-7.61326
590.8418378829956	42	-154.29718	-7.4774895	88.28913	-10.85373	-669.03735	20.0	0.0	1020	430860	-167.1225	-8.482629
604.641520023346	43	-166.93195	-8.297039	96.96487	-10.5197735	-590.3494	20.0	0.0	1020	440880	-152.08	-7.805534
618.2793700695038	44	-157.91888	-7.854205	99.00081	-16.20828	-553.2831	20.0	0.0	1020	450900	-162.50201	-8.542884
631.9311046600342	45	-162.56297	-8.05906	99.22767	-14.617793	-604.94025	20.0	0.0	1020	460920	-191.60194	-9.71317
