Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
7.2103211879730225	0	-0.4286022	0.087410815	-0.25177664	-0.6315052	21.0	0.0	-0.020409629	-0.020409629	-0.020560725	-0.020560725	-0.6956535	0.03938107	0.00024470047	0.00014989206	0.695678	1008	1008
14.05899429321289	1	-0.40657583	0.08666256	-0.22348067	-0.68927425	21.0	0.0	-0.019360753	-0.019360753	-0.019449135	-0.019449135	-0.693509	0.02743565	0.00012574738	2.832516e-05	0.69352156	1008	2016
18.71370506286621	2	-0.4255643	0.09744413	-0.1887785	-0.6960801	21.0	0.0	-0.020264966	-0.020264966	-0.020198284	-0.020198284	-0.6934335	0.02268755	0.00017353822	0.00017082696	0.69345087	1008	3024
23.311599493026733	3	-0.4261376	0.08177967	-0.24546099	-0.62598515	21.0	0.0	-0.020292267	-0.020292267	-0.02070246	-0.02070246	-0.6920828	0.022954151	9.145911e-05	7.4401745e-05	0.69209194	1008	4032
27.94436264038086	4	-0.42522803	0.085518286	-0.2628003	-0.6368269	21.0	0.0	-0.020248955	-0.020248955	-0.0204678	-0.0204678	-0.69447154	0.017563254	0.0001725587	0.00019992847	0.6944888	1008	5040
32.59041166305542	5	-0.3995401	0.06891233	-0.2901503	-0.5714387	21.0	0.0	-0.019025719	-0.019025719	-0.019385558	-0.019385558	-0.6912265	0.03414538	0.00086640415	0.0010741857	0.6913131	1008	6048
37.163557291030884	6	-0.41805443	0.10063844	-0.18109278	-0.6603498	21.0	0.0	-0.019907353	-0.019907353	-0.019947056	-0.019947056	-0.69265753	0.012901241	0.00029200007	0.00024693483	0.69268674	1008	7056
41.759549617767334	7	-0.40978113	0.095634185	-0.19171016	-0.64237654	21.0	0.0	-0.019513387	-0.019513387	-0.019370656	-0.019370656	-0.6939062	0.014998571	0.0010967588	0.0015332332	0.69401586	1008	8064
46.493871212005615	8	-0.43636167	0.11937537	-0.2518978	-0.7872153	21.0	0.0	-0.020779127	-0.020779127	-0.02056244	-0.02056244	-0.6985512	0.04173255	0.0073877876	0.008237602	0.69929004	1008	9072
51.152021408081055	9	-0.45255816	0.1051488	-0.2166079	-0.7425678	21.0	0.0	-0.021550387	-0.021550387	-0.01837497	-0.01837497	-0.6632016	0.16019711	0.13974833	0.13083574	0.6771765	1008	10080
55.9081711769104	10	-0.43704852	0.1043638	-0.27301607	-0.7557751	21.0	0.0	-0.020811833	-0.020811833	-0.019299334	-0.019299334	-0.672351	0.18549122	0.14410788	0.14518638	0.68676186	1008	11088
60.51262903213501	11	-0.45135292	0.10257083	-0.30785653	-0.69788855	21.0	0.0	-0.021492995	-0.021492995	-0.019334475	-0.019334475	-0.68450016	0.11076393	0.07042822	0.06327602	0.691543	1008	12096
65.10692167282104	12	-0.4511849	0.10175382	-0.2808766	-0.7886724	21.0	0.0	-0.021484995	-0.021484995	-0.021286845	-0.021286845	-0.68980193	0.07899005	0.027743824	0.028028667	0.6925763	1008	13104
69.66922760009766	13	-0.52607775	0.11190183	-0.2735582	-0.7847056	21.0	0.0	-0.025051322	-0.025051322	-0.019931914	-0.019931914	-0.6727711	0.21859331	0.24061882	0.20425178	0.696833	1008	14112
74.27542996406555	14	-0.09156805	2.8329716	19.313536	-0.7903584	21.0	0.0	-0.0043603857	-0.0043603857	0.0032237135	0.0032237135	-0.68470615	0.281485	0.2795478	0.175334	0.7126609	1008	15120
78.84821486473083	15	-0.33690944	1.3927898	9.180115	-0.7953413	21.0	0.0	-0.01604331	-0.01604331	-0.009964014	-0.009964014	-0.6532265	0.22752924	0.22396243	0.17528248	0.6756227	1008	16128
83.42571473121643	16	1.4749464	6.3857856	29.34105	-0.8747163	21.0	0.0	0.07023556	0.07023556	0.08177218	0.08177218	-0.64182204	0.3156131	0.37638617	0.3371956	0.67946064	1008	17136
88.01221132278442	17	2.4920163	8.4048	39.305782	-0.89381635	21.0	0.0	0.11866745	0.11866745	0.1267511	0.1267511	-0.6885643	0.29627705	0.29399654	0.22376299	0.71796393	1008	18144
92.55831551551819	18	13.021591	19.33305	68.95633	-0.80778503	21.0	0.0	0.62007576	0.62007576	0.6329878	0.6329878	-0.6147548	0.3253223	0.3800768	0.3270289	0.6527624	1008	19152
