Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
34.613893032073975	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.7220427e-06	1.7220427e-06	-0.69178194	0.05238915	0.002744805	0.00075899606	0.6920564	30049	30049
66.71417760848999	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	7.5206913e-06	7.5206913e-06	-0.690629	0.044140164	0.0049019204	0.0029248332	0.69111913	30049	60098
95.87181377410889	2	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-3.0866383e-06	-3.0866383e-06	-0.69868064	0.050263338	0.0062001273	0.0061672325	0.6993007	30049	90147
124.96479034423828	3	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00011852758	0.00011852758	-0.62449825	0.22467682	0.30035156	0.2810756	0.6545334	30049	120196
154.09514951705933	4	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0005284454	0.0005284454	-0.54206383	0.46460283	0.6999966	0.3584094	0.6120635	30049	150245
183.04938292503357	5	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0014191465	0.0014191465	-0.40699035	0.5428451	1.2038453	0.44020882	0.52737486	30049	180294
212.094881772995	6	1.5025126	4.262581	26.0	0.0	151.0	0.0	0.009950414	0.009950414	0.011911472	0.011911472	-0.28679013	0.5954827	1.202476	0.6593692	0.40703773	30049	210343
240.95726871490479	7	6.2964826	7.920937	30.0	0.0	151.0	0.0	0.04169856	0.04169856	0.042982552	0.042982552	-0.363248	0.6086824	1.1099889	0.37489447	0.4742469	30049	240392
269.7438759803772	8	15.39196	9.340415	38.0	0.0	151.0	0.0	0.10193351	0.10193351	0.103204444	0.103204444	-0.32534266	0.48792595	1.0616939	0.6656713	0.43151206	30049	270441
298.6831874847412	9	22.095478	8.3151455	43.0	0.0	151.0	0.0	0.14632766	0.14632766	0.14735225	0.14735225	-0.45554292	0.5558634	1.0751274	0.63774514	0.56305563	30049	300490
327.6385335922241	10	27.623116	7.896546	46.0	1.0	151.0	0.0	0.18293454	0.18293454	0.18406223	0.18406223	-0.4660531	0.55245215	1.0291493	0.65946245	0.56896806	30049	330539
356.4487826824188	11	33.42211	6.2472277	51.0	16.0	151.0	0.0	0.22133848	0.22133848	0.22230838	0.22230838	-0.39788315	0.53013575	0.98521197	0.5258758	0.49640438	30049	360588
385.13630533218384	12	35.73367	5.442659	49.0	11.0	151.0	0.0	0.23664682	0.23664682	0.2374897	0.2374897	-0.31042096	0.3837587	0.92838025	0.30654597	0.40325898	30049	390637
413.8107237815857	13	34.55779	6.4258766	49.0	16.0	151.0	0.0	0.22885953	0.22885953	0.2293414	0.2293414	-0.50694424	0.4652197	0.8617779	0.45506415	0.593122	30049	420686
442.31232357025146	14	33.944725	6.2824597	47.0	11.0	151.0	0.0	0.2247995	0.2247995	0.22522207	0.22522207	-0.5605624	0.32658473	0.944456	0.9179911	0.65500796	30049	450735
471.07051491737366	15	24.683416	10.650939	49.0	0.0	151.0	0.0	0.16346633	0.16346633	0.16397613	0.16397613	-0.59584224	0.4623677	0.71819174	0.6089987	0.66766137	30049	480784
500.11950945854187	16	5.125628	9.841932	42.0	0.0	151.0	0.0	0.03394456	0.03394456	0.035357255	0.035357255	-0.41233233	0.61915565	0.99413824	0.38569725	0.51174617	30049	510833
528.9823665618896	17	1.5527638	5.192378	36.0	0.0	151.0	0.0	0.010283204	0.010283204	0.012120899	0.012120899	-0.19797316	0.42697996	1.1060388	0.31490228	0.30857706	30049	540882
557.8033621311188	18	7.0502515	12.085437	51.0	0.0	151.0	0.0	0.046690404	0.046690404	0.04880192	0.04880192	-0.33578935	0.8173722	1.1521459	0.28823096	0.45100394	30049	570931
586.6683056354523	19	17.80402	16.661777	59.0	0.0	151.0	0.0	0.11790742	0.11790742	0.12000735	0.12000735	-0.17763196	0.53072107	1.0285679	0.18108813	0.28048873	30049	600980
615.5119383335114	20	20.753769	17.575813	57.0	0.0	151.0	0.0	0.13744217	0.13744217	0.13957463	0.13957463	-0.22264245	0.57915974	1.0386796	0.30163822	0.3265104	30049	631029
644.3770062923431	21	17.487436	15.353738	61.0	0.0	151.0	0.0	0.11581084	0.11581084	0.11788227	0.11788227	-0.23294513	0.5328197	1.0708138	0.37607974	0.3400265	30049	661078
673.1951200962067	22	9.884422	12.074381	47.0	0.0	151.0	0.0	0.06545975	0.06545975	0.0671307	0.0671307	-0.299092	0.5737709	1.0347848	0.16859825	0.4025705	30049	691127
701.9676072597504	23	5.5427136	10.448579	45.0	0.0	151.0	0.0	0.036706712	0.036706712	0.038321912	0.038321912	-0.41769934	0.8219073	0.9148506	0.25396347	0.50918436	30049	721176
730.9027986526489	24	0.74371856	3.4596958	25.0	0.0	151.0	0.0	0.0049252887	0.0049252887	0.006207478	0.006207478	-0.30239123	0.46608883	0.98774445	0.3143232	0.40116566	30049	751225
759.7915282249451	25	0.050251257	0.7070979	10.0	0.0	151.0	0.0	0.0003327898	0.0003327898	0.0020796985	0.0020796985	-0.41134822	0.7117581	1.1342404	0.46702862	0.5247723	30049	781274
788.6364126205444	26	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0015690547	0.0015690547	-0.39971173	0.7061861	0.9930166	0.2711705	0.49901342	30049	811323
817.5401818752289	27	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0015373495	0.0015373495	-0.28118685	0.5118249	1.0444221	0.24692643	0.38562912	30049	841372
846.4997017383575	28	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00153559	0.00153559	-0.3531199	0.55781287	1.0681779	0.29203936	0.4599377	30049	871421
875.5361111164093	29	0.03517588	0.49496844	7.0	0.0	151.0	0.0	0.00023295285	0.00023295285	0.0016902616	0.0016902616	-0.3089745	0.5582602	1.0270659	0.25986615	0.41168106	30049	901470
904.6211225986481	30	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0012977608	0.0012977608	-0.35388833	0.5180754	0.96770984	0.24247347	0.45065933	30049	931519
933.7152395248413	31	0.30653265	3.0525556	33.0	0.0	151.0	0.0	0.0020300176	0.0020300176	0.0033835513	0.0033835513	-0.29202926	0.5004789	1.052727	0.35199684	0.39730194	30049	961568
962.9677567481995	32	0.030150754	0.2635198	3.0	0.0	151.0	0.0	0.00019967387	0.00019967387	0.0014112438	0.0014112438	-0.40966505	0.6391975	0.9458504	0.30029154	0.5042501	30049	991617
992.0440564155579	33	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0012841502	0.0012841502	-0.2710055	0.42206866	1.0283779	0.34469277	0.37384328	30049	1021666
1021.1045484542847	34	0.37185928	3.4557376	44.0	0.0	151.0	0.0	0.0024626444	0.0024626444	0.0037045307	0.0037045307	-0.37950224	0.56262547	0.93171763	0.31725258	0.472674	30049	1051715
1050.306099653244	35	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0013600986	0.0013600986	-0.29037625	0.39832062	0.96287936	0.3605214	0.3866642	30049	1081764
1079.4705169200897	36	0.09045226	1.2727761	18.0	0.0	151.0	0.0	0.0005990216	0.0005990216	0.0017773806	0.0017773806	-0.38638535	0.46605185	0.89601326	0.32249904	0.47598672	30049	1111813
1108.6280300617218	37	0.18090452	1.8935056	24.0	0.0	151.0	0.0	0.0011980432	0.0011980432	0.0023562615	0.0023562615	-0.32117563	0.4364136	0.9655436	0.32480308	0.41773003	30049	1141862
1137.8183093070984	38	0.025125628	0.35354894	5.0	0.0	151.0	0.0	0.0001663949	0.0001663949	0.0012982908	0.0012982908	-0.441435	0.58674467	0.8721464	0.3192599	0.5286497	30049	1171911
1166.9482870101929	39	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0008967774	0.0008967774	-0.5747874	0.82152206	0.9102409	0.315264	0.6658114	30049	1201960
1196.1358172893524	40	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00121971	0.00121971	-0.47766292	0.71202767	0.93498725	0.33100185	0.5711617	30049	1232009
1225.2505028247833	41	0.07537688	1.0606467	15.0	0.0	151.0	0.0	0.00049918465	0.00049918465	0.0012889177	0.0012889177	-0.44945228	0.42376402	0.9152483	0.2757518	0.5409771	30049	1262058
1254.5099494457245	42	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00082683336	0.00082683336	-0.39950785	0.4208263	0.88382274	0.33498707	0.48789012	30049	1292107
1283.6281621456146	43	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0007074992	0.0007074992	-0.48627508	0.46737796	0.7754601	0.35959858	0.5638211	30049	1322156
1312.7737658023834	44	0.025125628	0.35354894	5.0	0.0	151.0	0.0	0.0001663949	0.0001663949	0.0011457381	0.0011457381	-0.43875545	0.502846	0.8246627	0.36053315	0.52122176	30049	1352205
1341.8932287693024	45	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00076175516	0.00076175516	-0.4280449	0.523707	0.8413099	0.40741986	0.5121759	30049	1382254
1370.9272103309631	46	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0007235449	0.0007235449	-0.49769786	0.45032585	0.79382306	0.42590863	0.5770802	30049	1412303
1400.021829366684	47	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0007525925	0.0007525925	-0.43422484	0.44408545	0.8781122	0.43009877	0.5220361	30049	1442352
1429.0972220897675	48	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0008257027	0.0008257027	-0.4240996	0.43939993	0.90998685	0.46043727	0.5150982	30049	1472401
1458.061782836914	49	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0008859006	0.0008859006	-0.42615354	0.5261833	0.96397847	0.4700184	0.5225514	30049	1502450
1487.0521881580353	50	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0012491809	0.0012491809	-0.4476018	0.60823953	0.9876723	0.4396219	0.546369	30049	1532499
1516.1376054286957	51	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0011445935	0.0011445935	-0.41223323	0.58150774	0.96473503	0.36613354	0.50870675	30049	1562548
1545.1824510097504	52	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0010300174	0.0010300174	-0.47745907	0.61349326	0.9357635	0.39239112	0.5710354	30049	1592597
