Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
34.43587613105774	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.0652052e-05	-1.0652052e-05	-0.6990506	0.03918591	0.0033677106	0.0012154541	0.6993874	30049	30049
66.25283551216125	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.0609213e-05	1.0609213e-05	-0.6929771	0.025518898	0.001438711	0.00063436024	0.69312096	30049	60098
95.09531593322754	2	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	5.9501976e-06	5.9501976e-06	-0.69734436	0.024601884	0.0016908355	0.0014460707	0.69751346	30049	90147
123.72743940353394	3	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00016222234	0.00016222234	-0.6767561	0.19303502	0.1423184	0.1278804	0.6909879	30049	120196
152.43621921539307	4	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0003447145	0.0003447145	-0.61042553	0.36706397	0.4954354	0.31906953	0.6599691	30049	150245
181.12839102745056	5	0.050251257	0.7070979	10.0	0.0	151.0	0.0	0.0003327898	0.0003327898	0.0006357874	0.0006357874	-0.6020769	0.35923964	0.47479433	0.3109325	0.6495563	30049	180294
209.62741875648499	6	0.050251257	0.7070979	10.0	0.0	151.0	0.0	0.0003327898	0.0003327898	0.0007229889	0.0007229889	-0.61028516	0.36978555	0.5084065	0.34294695	0.66112584	30049	210343
238.19915008544922	7	0.2512563	3.5354905	50.0	0.0	151.0	0.0	0.0016639489	0.0016639489	0.002083175	0.002083175	-0.5535026	0.4736323	0.67165303	0.48610094	0.62066793	30049	240392
266.78170251846313	8	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00026490062	0.00026490062	-0.6076366	0.37431794	0.48708552	0.39629894	0.656345	30049	270441
295.1994469165802	9	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00036258876	0.00036258876	-0.5978259	0.43901598	0.62375695	0.4224247	0.66020155	30049	300490
323.70700001716614	10	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00062693865	0.00062693865	-0.48970002	0.39647448	0.6827428	0.42901558	0.55797434	30049	330539
351.932101726532	11	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00084029255	0.00084029255	-0.53887904	0.5948571	0.7498943	0.3373444	0.6138685	30049	360588
380.00594902038574	12	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00079637876	0.00079637876	-0.5154697	0.5305286	0.7956665	0.33946297	0.5950363	30049	390637
408.19175934791565	13	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00091575674	0.00091575674	-0.55897534	0.65491223	0.8688791	0.30057627	0.6458632	30049	420686
436.4834508895874	14	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0008000975	0.0008000975	-0.45339358	0.4705384	0.8396631	0.3784183	0.5373599	30049	450735
464.6935648918152	15	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00066731445	0.00066731445	-0.512892	0.5346299	0.7368871	0.30852225	0.5865807	30049	480784
493.1420028209686	16	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0007007225	0.0007007225	-0.447952	0.48539972	0.8298626	0.2809356	0.53093827	30049	510833
521.541437625885	17	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0007628849	0.0007628849	-0.51683795	0.49236163	0.83505285	0.43580967	0.6003432	30049	540882
549.9700572490692	18	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00059064844	0.00059064844	-0.5656999	0.5132121	0.740585	0.38467064	0.6397584	30049	570931
578.3045303821564	19	0.06030151	0.84851736	12.0	0.0	151.0	0.0	0.00039934774	0.00039934774	0.0010978131	0.0010978131	-0.56175	0.6451451	0.7991166	0.36449945	0.64166164	30049	600980
606.7258944511414	20	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0009026026	0.0009026026	-0.4489684	0.5390594	0.80420184	0.30400643	0.5293886	30049	631029
635.2605664730072	21	0.14070351	1.4000362	15.0	0.0	151.0	0.0	0.0009318114	0.0009318114	0.0017954921	0.0017954921	-0.40425655	0.45856938	0.9304999	0.32993045	0.49730656	30049	661078
