Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
28.06020998954773	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	30049
52.8950138092041	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	60098
77.53554272651672	2	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	90147
102.10709047317505	3	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	120196
126.66144275665283	4	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	150245
150.56624245643616	5	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	180294
174.645352602005	6	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	210343
199.06079292297363	7	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	240392
223.53833842277527	8	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	270441
248.14936590194702	9	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	300490
272.67742705345154	10	0.15075377	2.1212933	30.0	0.0	151.0	0.0	0.0009983693	0.0009983693	0.0009983693	0.0009983693	30049	330539
296.81100368499756	11	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	360588
320.5799136161804	12	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	390637
344.82804560661316	13	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	420686
369.08366107940674	14	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	450735
393.46056365966797	15	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	480784
417.8703486919403	16	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	510833
442.1002583503723	17	0.020100502	0.28283918	4.0	0.0	151.0	0.0	0.00013311591	0.00013311591	0.00013311591	0.00013311591	30049	540882
465.80146074295044	18	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	570931
490.0225591659546	19	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	600980
514.4698650836945	20	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	631029
539.0686056613922	21	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	661078
563.5012707710266	22	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	691127
587.978925704956	23	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	721176
612.0013113021851	24	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	751225
636.2879695892334	25	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	781274
660.5619204044342	26	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	811323
684.9764664173126	27	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	841372
709.4566550254822	28	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	871421
734.1420204639435	29	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	901470
758.6215670108795	30	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	931519
782.7183306217194	31	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	961568
807.171368598938	32	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	991617
831.5191149711609	33	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1021666
855.9642417430878	34	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1051715
880.5928044319153	35	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1081764
905.1218898296356	36	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1111813
929.1160159111023	37	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1141862
953.5513446331024	38	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1171911
978.0421087741852	39	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1201960
1002.4738938808441	40	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1232009
1026.8324060440063	41	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1262058
1051.577570438385	42	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1292107
1075.7259304523468	43	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1322156
1100.0780470371246	44	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1352205
1124.6840863227844	45	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1382254
1149.5342285633087	46	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1412303
1173.9810144901276	47	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1442352
1198.7261805534363	48	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1472401
1223.23765873909	49	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1502450
1247.7020819187164	50	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1532499
1272.5717868804932	51	0.08040201	0.6044789	7.0	0.0	151.0	0.0	0.00053246366	0.00053246366	0.00053246366	0.00053246366	30049	1562548
1297.583018064499	52	0.1557789	1.080133	12.0	0.0	151.0	0.0	0.0010316483	0.0010316483	0.0010316483	0.0010316483	30049	1592597
1322.362384557724	53	0.7638191	2.4534864	15.0	0.0	151.0	0.0	0.0050584045	0.0050584045	0.0050584045	0.0050584045	30049	1622646
1347.0813837051392	54	1.7236181	3.8954935	19.0	0.0	151.0	0.0	0.011414689	0.011414689	0.011414689	0.011414689	30049	1652695
1371.8474555015564	55	2.517588	4.7148266	20.0	0.0	151.0	0.0	0.016672768	0.016672768	0.016672768	0.016672768	30049	1682744
1396.2435717582703	56	4.753769	6.790821	23.0	0.0	151.0	0.0	0.031481914	0.031481914	0.031481914	0.031481914	30049	1712793
1420.8066866397858	57	5.768844	7.7464104	28.0	0.0	151.0	0.0	0.038204268	0.038204268	0.038204268	0.038204268	30049	1742842
1445.6738171577454	58	6.517588	7.566021	28.0	0.0	151.0	0.0	0.043162834	0.043162834	0.043162834	0.043162834	30049	1772891
1470.5334854125977	59	8.311558	9.479595	34.0	0.0	151.0	0.0	0.05504343	0.05504343	0.05504343	0.05504343	30049	1802940
1495.2595734596252	60	9.98995	9.508519	31.0	0.0	151.0	0.0	0.06615861	0.06615861	0.06615861	0.06615861	30049	1832989
1519.808104276657	61	10.673367	10.343296	36.0	0.0	151.0	0.0	0.07068455	0.07068455	0.07068455	0.07068455	30049	1863038
1544.4099025726318	62	11.190955	10.122551	32.0	0.0	151.0	0.0	0.07411228	0.07411228	0.07411228	0.07411228	30049	1893087
1568.6220729351044	63	10.447236	10.02389	34.0	0.0	151.0	0.0	0.06918699	0.06918699	0.06918699	0.06918699	30049	1923136
1593.1876838207245	64	11.482412	10.630781	35.0	0.0	151.0	0.0	0.076042466	0.076042466	0.076042466	0.076042466	30049	1953185
1618.0852439403534	65	11.98995	9.743954	37.0	0.0	151.0	0.0	0.07940364	0.07940364	0.07940364	0.07940364	30049	1983234
1642.660484790802	66	11.718593	9.783649	34.0	0.0	151.0	0.0	0.07760657	0.07760657	0.07760657	0.07760657	30049	2013283
1667.5694313049316	67	11.055276	9.20192	35.0	0.0	151.0	0.0	0.07321375	0.07321375	0.07321375	0.07321375	30049	2043332
1692.1058115959167	68	10.9246235	9.162922	34.0	0.0	151.0	0.0	0.0723485	0.0723485	0.0723485	0.0723485	30049	2073381
1716.3588602542877	69	10.497487	9.727894	37.0	0.0	151.0	0.0	0.06951979	0.06951979	0.06951979	0.06951979	30049	2103430
1740.9929974079132	70	10.633165	9.46037	32.0	0.0	151.0	0.0	0.07041831	0.07041831	0.07041831	0.07041831	30049	2133479
1765.8998265266418	71	10.829145	9.320694	36.0	0.0	151.0	0.0	0.0717162	0.0717162	0.0717162	0.0717162	30049	2163528
1790.6051588058472	72	10.537688	9.401023	35.0	0.0	151.0	0.0	0.06978602	0.06978602	0.06978602	0.06978602	30049	2193577
1815.4762887954712	73	12.783919	10.041549	39.0	0.0	151.0	0.0	0.08466172	0.08466172	0.08466172	0.08466172	30049	2223626
1840.2161540985107	74	15.185929	10.261437	36.0	0.0	151.0	0.0	0.10056907	0.10056907	0.10056907	0.10056907	30049	2253675
1864.634777545929	75	15.447236	10.376141	36.0	0.0	151.0	0.0	0.10229958	0.10229958	0.10229958	0.10229958	30049	2283724
1888.755146741867	76	16.603016	10.960789	40.0	0.0	151.0	0.0	0.10995374	0.10995374	0.10995374	0.10995374	30049	2313773
1913.33651137352	77	16.045227	11.319613	38.0	0.0	151.0	0.0	0.10625978	0.10625978	0.10625978	0.10625978	30049	2343822
1937.9829301834106	78	17.407036	11.134181	39.0	0.0	151.0	0.0	0.11527838	0.11527838	0.11527838	0.11527838	30049	2373871
1962.6974759101868	79	16.909548	11.489645	42.0	0.0	151.0	0.0	0.11198376	0.11198376	0.11198376	0.11198376	30049	2403920
1987.4547803401947	80	15.743718	11.939531	39.0	0.0	151.0	0.0	0.10426304	0.10426304	0.10426304	0.10426304	30049	2433969
2012.2139821052551	81	14.698492	11.92268	42.0	0.0	151.0	0.0	0.09734101	0.09734101	0.09734101	0.09734101	30049	2464018
2036.2686207294464	82	12.376884	11.35289	39.0	0.0	151.0	0.0	0.081966124	0.081966124	0.081966124	0.081966124	30049	2494067
2060.7270646095276	83	9.904523	10.698984	38.0	0.0	151.0	0.0	0.06559286	0.06559286	0.06559286	0.06559286	30049	2524116
2085.5026319026947	84	8.482412	9.960144	35.0	0.0	151.0	0.0	0.056174915	0.056174915	0.056174915	0.056174915	30049	2554165
2110.2352113723755	85	8.452261	9.854545	42.0	0.0	151.0	0.0	0.05597524	0.05597524	0.05597524	0.05597524	30049	2584214
2135.0124382972717	86	6.18593	8.173409	29.0	0.0	151.0	0.0	0.04096642	0.04096642	0.04096642	0.04096642	30049	2614263
2159.8559675216675	87	3.8140705	6.542525	30.0	0.0	151.0	0.0	0.025258744	0.025258744	0.025258744	0.025258744	30049	2644312
2184.4175457954407	88	0.99497485	3.1725864	19.0	0.0	151.0	0.0	0.0065892376	0.0065892376	0.0065892376	0.0065892376	30049	2674361
2208.541976213455	89	0.65829146	2.8023357	18.0	0.0	151.0	0.0	0.004359546	0.004359546	0.004359546	0.004359546	30049	2704410
2233.1519327163696	90	0.19095477	1.0436304	9.0	0.0	151.0	0.0	0.0012646011	0.0012646011	0.0012646011	0.0012646011	30049	2734459
2257.8025109767914	91	0.18090452	1.1330739	11.0	0.0	151.0	0.0	0.0011980432	0.0011980432	0.0011980432	0.0011980432	30049	2764508
2282.6012048721313	92	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2794557
2307.429174423218	93	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2824606
2332.322765827179	94	0.020100502	0.28283915	4.0	0.0	151.0	0.0	0.00013311591	0.00013311591	0.00013311591	0.00013311591	30049	2854655
2356.6139755249023	95	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2884704
2381.1115911006927	96	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2914753
2405.867083311081	97	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2944802
2430.6379742622375	98	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2974851
2455.4968616962433	99	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	3004900
