Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
83.81406998634338	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-2.820276e-07	-2.820276e-07	-0.693031	0.0008105498	2.8893215e-05	1.0787582e-05	0.69303393	30049	30049
166.56707310676575	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	3.4047767e-07	3.4047767e-07	-0.6932074	0.00081356557	6.2030877e-06	1.6261017e-06	0.693208	30049	60098
248.10520267486572	2	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.1924216e-06	-1.1924216e-06	-0.6979941	0.025639115	0.0034597768	0.0014568248	0.69834006	30049	90147
327.8326997756958	3	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-4.652104e-07	-4.652104e-07	-0.6928214	0.005023222	0.00011273437	3.451306e-05	0.6928325	30049	120196
409.23977875709534	4	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	2.9104905e-07	2.9104905e-07	-0.6929208	0.0027276948	2.9101102e-06	6.1757953e-07	0.6929211	30049	150245
479.11692547798157	5	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.7749529e-06	1.7749529e-06	-0.6928116	0.006712058	0.001469051	0.0006943322	0.69295853	30049	180294
543.633543252945	6	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	3.3675272e-07	3.3675272e-07	-0.6934823	0.003865451	8.424719e-05	2.9985453e-05	0.6934907	30049	210343
607.7985970973969	7	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.0041115e-07	1.0041115e-07	-0.69314754	0.0011264568	5.067688e-06	1.2339519e-06	0.693148	30049	240392
671.949230670929	8	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	8.337248e-08	8.337248e-08	-0.69313216	0.0011147162	8.815693e-06	2.212151e-06	0.693133	30049	270441
735.8967933654785	9	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.7303588e-08	-1.7303588e-08	-0.6934557	0.0035072244	0.00010193536	4.0156054e-05	0.69346595	30049	300490
799.7725596427917	10	0.040201005	0.39898363	4.0	0.0	151.0	0.0	0.00026623183	0.00026623183	0.00026660855	0.00026660855	-0.6931473	1.3531707e-05	0.0051702037	0.001899046	0.6936642	30049	330539
862.8836541175842	11	0.085427135	1.2020663	17.0	0.0	151.0	0.0	0.0005657426	0.0005657426	0.00056568725	0.00056568725	-0.6931826	0.0013051815	0.00030910783	8.196599e-05	0.6932135	30049	360588
926.049516916275	12	0.11557789	1.6263252	23.0	0.0	151.0	0.0	0.0007654165	0.0007654165	0.0007652687	0.0007652687	-0.69315076	0.0028346577	0.00021442672	4.3423515e-05	0.6931723	30049	390637
988.406905412674	13	0.3316583	3.504563	45.0	0.0	151.0	0.0	0.0021964125	0.0021964125	0.0021965744	0.0021965744	-0.6943052	0.012998089	0.00011709838	1.3675139e-05	0.69431686	30049	420686
1050.5095307826996	14	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-8.676842e-07	-8.676842e-07	-0.69228315	0.009798029	0.00063140807	0.00016912908	0.69234633	30049	450735
