Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
16.369768857955933	0	-166.81163	-9.312248	65.11276	-35.52489	-381.4128	20.0	0.0	1100	10100	-175.13954	-9.204762
31.18399715423584	1	-165.94469	-8.956816	65.49199	-31.42855	-367.29306	20.0	0.0	1100	20200	-165.00465	-8.336042
45.21118664741516	2	-167.86548	-8.881548	67.13502	-35.274063	-347.4966	20.0	0.0	1100	30300	-180.72353	-9.345061
59.25884509086609	3	-166.84648	-8.944784	69.58248	-31.014986	-360.79883	20.0	0.0	1100	40400	-156.8535	-8.070379
73.26612091064453	4	-161.81284	-8.511035	61.919567	-39.441944	-317.18817	20.0	0.0	1100	50500	-175.33066	-9.574802
87.3688063621521	5	-159.71571	-8.339124	65.348175	-29.644865	-341.38525	20.0	0.0	1100	60600	-155.11418	-8.203109
101.66494083404541	6	-170.73611	-9.141027	65.87634	-23.452145	-363.78314	20.0	0.0	1100	70700	-127.65417	-6.5590787
115.7456305027008	7	-168.36597	-8.715245	61.126324	-47.078613	-351.61975	20.0	0.0	1100	80800	-167.81725	-9.088833
129.73737502098083	8	-168.5264	-8.762844	60.95003	-38.860867	-361.36975	20.0	0.0	1100	90900	-152.62996	-8.157652
143.81819248199463	9	-159.83247	-8.459558	63.59531	-25.027914	-371.3078	20.0	0.0	1100	101000	-146.3439	-7.446008
157.87174892425537	10	-160.76147	-8.267894	62.60726	-22.94879	-344.51553	20.0	0.0	1100	111100	-157.76485	-8.104808
171.78329873085022	11	-160.7834	-8.428433	62.57193	-28.639132	-370.93637	20.0	0.0	1100	121200	-186.35426	-9.657847
185.85122895240784	12	-158.7265	-8.189454	68.45425	-24.425049	-368.92206	20.0	0.0	1100	131300	-166.92892	-8.079932
200.10903811454773	13	-164.38274	-8.372173	64.16001	-28.870089	-382.12256	20.0	0.0	1100	141400	-184.08473	-9.8526125
214.27572560310364	14	-158.95807	-7.9620686	65.26385	-24.152113	-328.0632	20.0	0.0	1100	151500	-152.02232	-7.860912
228.33889889717102	15	-163.88419	-8.5054035	66.4321	-26.563932	-395.7372	20.0	0.0	1100	161600	-151.39029	-7.308668
242.434588432312	16	-166.87622	-8.541107	67.26272	-29.782614	-386.97116	20.0	0.0	1100	171700	-168.15514	-8.825379
256.4309461116791	17	-167.88773	-8.550321	70.985435	-29.657808	-374.67072	20.0	0.0	1100	181800	-120.51502	-6.1231036
270.4990668296814	18	-156.99477	-7.9902434	64.32157	-19.710756	-363.1407	20.0	0.0	1100	191900	-145.79794	-7.068625
284.55147910118103	19	-162.39627	-8.300685	65.54797	-23.008947	-351.24643	20.0	0.0	1100	202000	-175.75778	-8.960776
298.6025354862213	20	-153.82698	-7.5983186	64.43381	-27.541044	-418.48953	20.0	0.0	1100	212100	-154.65126	-7.9045196
312.6220715045929	21	-154.8519	-7.767948	68.9763	-19.338137	-429.84766	20.0	0.0	1100	222200	-147.79623	-7.541005
326.68771481513977	22	-163.43019	-8.266139	73.07547	-18.088835	-379.512	20.0	0.0	1100	232300	-173.35037	-8.594031
340.7973132133484	23	-151.3379	-7.4159775	73.252266	-22.403212	-405.4256	20.0	0.0	1100	242400	-162.80653	-7.7847095
354.7795765399933	24	-164.7269	-8.349747	70.74474	-22.149675	-405.68088	20.0	0.0	1100	252500	-180.24326	-9.324485
368.796040058136	25	-163.61243	-8.168267	74.04361	-21.321424	-463.5664	20.0	0.0	1100	262600	-148.2184	-7.6052504
382.92095375061035	26	-154.56528	-7.743169	79.23871	-21.333698	-424.28683	20.0	0.0	1100	272700	-181.49753	-8.842328
397.0012800693512	27	-162.6051	-8.17244	75.33152	-18.143066	-399.2955	20.0	0.0	1100	282800	-149.32933	-7.780269
411.00653314590454	28	-170.28458	-8.227762	75.44228	-19.20887	-467.53806	20.0	0.0	1100	292900	-163.70363	-7.5809627
425.13844299316406	29	-158.06708	-7.961724	77.00725	-28.523489	-475.6195	20.0	0.0	1100	303000	-150.16222	-7.821056
439.26389169692993	30	-158.98325	-7.8944626	71.67387	-22.040268	-476.10645	20.0	0.0	1100	313100	-176.75049	-9.413036
453.3673174381256	31	-159.65923	-7.6175823	70.013084	-21.504774	-430.6237	20.0	0.0	1100	323200	-177.02164	-8.673362
467.4171543121338	32	-159.48334	-8.0109415	75.81693	-22.023848	-497.8035	20.0	0.0	1100	333300	-136.27736	-6.8576427
481.4174871444702	33	-155.88942	-7.7306685	73.16028	-23.501848	-406.5561	20.0	0.0	1100	343400	-139.7722	-6.852958
495.57120418548584	34	-157.88684	-7.9214773	83.839806	-16.595263	-490.35114	20.0	0.0	1100	353500	-166.83682	-8.745219
509.6893262863159	35	-169.52531	-8.392369	85.352295	-18.383535	-523.65924	20.0	0.0	1100	363600	-177.35887	-9.071427
523.6561784744263	36	-157.7965	-7.8274035	84.19987	-28.162334	-511.29468	20.0	0.0	1100	373700	-160.42229	-8.03667
537.7029142379761	37	-171.64745	-8.546213	89.169556	-19.640116	-659.1745	20.0	0.0	1100	383800	-154.52269	-7.1851
552.0002796649933	38	-157.41432	-7.591845	84.820274	-18.626932	-458.21417	20.0	0.0	1100	393900	-161.70775	-7.2661133
565.9939966201782	39	-173.87495	-8.471304	86.93222	-20.465736	-671.79755	20.0	0.0	1100	404000	-166.21785	-8.414085
580.2240200042725	40	-164.12067	-7.985234	89.248856	-18.286472	-700.99304	20.0	0.0	1100	414100	-171.091	-8.134086
594.2749271392822	41	-153.16344	-7.656662	89.396454	-15.2773075	-601.04266	20.0	0.0	1100	424200	-136.10614	-6.686116
608.2191236019135	42	-151.0588	-7.5169563	89.1897	-14.774295	-528.2247	20.0	0.0	1100	434300	-173.82811	-8.1710205
622.0823934078217	43	-171.00629	-8.399264	87.73279	-28.929161	-499.89478	20.0	0.0	1100	444400	-168.35687	-8.628217
634.7050771713257	44	-175.33856	-8.629008	103.49835	-15.806136	-785.6121	19.98503740648379	0.29925187032418954	1100	454401	-155.69153	-8.166579
648.2517251968384	45	-163.86441	-7.95962	94.77221	-19.493795	-640.6023	20.0	0.0	1100	464501	-161.00551	-7.689293
662.337867975235	46	-163.59035	-7.8468885	93.4953	-19.808807	-655.23804	20.0	0.0	1100	474601	-161.44116	-7.9033613
676.1405744552612	47	-168.58365	-8.374362	103.44342	-19.42626	-774.2402	20.0	0.0	1100	484701	-202.05939	-10.38914
690.1860389709473	48	-176.25682	-8.637559	101.17702	-24.327248	-565.6201	20.0	0.0	1100	494801	-160.05196	-7.902943
704.0480268001556	49	-160.21301	-7.9259176	80.68333	-24.93833	-485.63678	20.0	0.0	1100	504901	-125.02861	-6.0792084
717.8442695140839	50	-173.68199	-8.615549	96.48572	-20.515162	-540.4268	20.0	0.0	1100	515001	-178.10553	-8.859946
