Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
180.94698214530945	0	-172.11237	-9.297418	67.12854	-43.85117	-396.107	20.0	0.0	1020	10020	-167.39218	-8.857985
352.160649061203	1	-171.07419	-9.399938	69.374825	-31.12029	-367.15823	20.0	0.0	1020	20040	-185.28276	-10.162739
510.4589126110077	2	-180.56316	-9.593555	66.23985	-32.90857	-370.4392	20.0	0.0	1020	30060	-179.94426	-9.602594
669.5614583492279	3	-168.06409	-8.800889	64.27204	-31.971643	-334.43088	20.0	0.0	1020	40080	-146.18073	-7.848814
829.114099740982	4	-167.75461	-8.917113	67.59227	-26.165546	-355.25912	20.0	0.0	1020	50100	-172.67044	-9.154148
989.1296854019165	5	-159.115	-8.222491	62.790535	-29.82987	-388.42136	20.0	0.0	1020	60120	-184.2875	-8.779678
1149.629724264145	6	-165.68918	-8.461236	64.43286	-25.185589	-335.0348	20.0	0.0	1020	70140	-149.29358	-7.182669
1310.393067598343	7	-174.7434	-8.958094	63.804653	-23.352884	-345.40314	20.0	0.0	1020	80160	-169.57666	-8.831265
1471.6216950416565	8	-167.9572	-8.578903	67.14996	-22.706417	-355.34424	20.0	0.0	1020	90180	-138.77878	-6.566223
1632.4924056529999	9	-172.60371	-8.604182	65.633545	-28.368666	-347.54648	20.0	0.0	1020	100200	-147.93286	-7.501443
1794.3552112579346	10	-162.54166	-8.014394	61.383152	-23.21351	-387.3012	20.0	0.0	1020	110220	-143.0719	-6.890815
1956.2682101726532	11	-165.54437	-8.080844	69.1392	-22.806227	-369.99265	20.0	0.0	1020	120240	-151.58789	-7.5742574
2117.8259148597717	12	-164.59222	-8.18281	65.93904	-35.648003	-371.8431	20.0	0.0	1020	130260	-156.39223	-7.5422463
2280.028034925461	13	-160.12373	-7.8880424	58.855618	-31.61164	-310.8169	20.0	0.0	1020	140280	-149.50327	-7.0941443
2442.0425865650177	14	-159.85237	-7.73494	64.81703	-27.460863	-386.93237	20.0	0.0	1020	150300	-147.2344	-6.8618298
2604.329748392105	15	-152.26857	-7.329287	68.4197	-22.624454	-385.9024	20.0	0.0	1020	160320	-167.5552	-7.847342
2767.0142805576324	16	-158.84738	-7.4418387	61.65304	-28.270264	-330.53812	20.0	0.0	1020	170340	-148.037	-6.9087105
2929.816052675247	17	-156.83717	-7.103096	65.43373	-26.170803	-343.20587	20.0	0.0	1020	180360	-146.8301	-6.6140795
3094.157890558243	18	-154.53491	-7.3231883	72.969185	-24.692207	-380.71866	20.0	0.0	1020	190380	-119.978	-5.430468
3257.559428691864	19	-148.8694	-6.8627973	64.153305	-17.936611	-402.6762	20.0	0.0	1020	200400	-140.87392	-6.039627
3423.0798840522766	20	-149.2005	-6.867936	64.19239	-24.450672	-397.2619	20.0	0.0	1020	210420	-146.57094	-6.9305143
3586.549563407898	21	-146.99977	-6.875295	67.33102	-20.021935	-448.32922	20.0	0.0	1020	220440	-147.52547	-6.4800277
3750.68527674675	22	-149.22449	-6.9866257	72.70536	-22.957436	-415.6818	20.0	0.0	1020	230460	-157.27191	-7.34676
3913.330986738205	23	-154.41173	-6.913656	65.12506	-26.560085	-424.78857	20.0	0.0	1020	240480	-147.20471	-6.287481
4075.5599977970123	24	-154.24367	-6.970491	76.14129	-18.545298	-485.3634	20.0	0.0	1020	250500	-137.76425	-5.582524
4238.395050764084	25	-144.30278	-6.3323016	70.919426	-19.071018	-394.007	20.0	0.0	1020	260520	-152.86528	-6.7053223
4400.476628303528	26	-145.16133	-6.597025	74.129005	-20.737461	-441.8877	20.0	0.0	1020	270540	-113.772354	-5.2706103
4562.423254728317	27	-152.36621	-6.543564	75.2744	-18.66655	-404.80167	20.0	0.0	1020	280560	-122.86433	-4.968067
4724.572053670883	28	-142.00403	-6.1169105	67.08107	-21.424337	-454.61578	20.0	0.0	1020	290580	-164.89633	-6.9982815
